unit1_txt	unit2_txt	dir	rel_type	orig_label	label
thanks Tomas!!	good game :)	1>2	unknown	Continuation	conjunction
ok see you on thursday :)	see you then :)	1>2	unknown	Acknowledgement	query
see you then :)	you are too good for us	1>2	unknown	Comment	comment
you are too good for us	:))	1>2	unknown	Comment	comment
you are too good for us	I have played a lot	1>2	unknown	Explanation	explanation
I have played a lot	since Markus first contacted ;)	1>2	unknown	Background	frame
since Markus first contacted ;)	and I have been pretty lucky with the rolls!	1>2	unknown	Continuation	conjunction
and it pays off :)	i admire you.	1>2	unknown	Continuation	conjunction
i admire you.	good luck on thursday games	1>2	unknown	Continuation	conjunction
I was rather rich in wheat	who won on Sunday?	1>2	unknown	Narration	temporal
we'll get LJ in the loop,	and I am, and you guys sit one out each?	1>2	unknown	Continuation	conjunction
thanks Tomas!!	ok see you on thursday :)	1>2	unknown	Acknowledgement	query
I have played a lot	and it pays off :)	1>2	unknown	Comment	comment
and it pays off :)	bye	1>2	unknown	Continuation	conjunction
hi tomas	hi there	1>2	unknown	Comment	comment
hi there	is the game on tonight?	1>2	unknown	Narration	temporal
is the game on tonight?	yes it is,	1>2	unknown	Question_answer_pair	query
yes it is,	ok :)	1>2	unknown	Acknowledgement	query
yes it is,	we wait ten mins for cameron	1>2	unknown	Continuation	conjunction
we wait ten mins for cameron	kk	1>2	unknown	Acknowledgement	query
we wait ten mins for cameron	if hes not here	1>2	unknown	Narration	temporal
if hes not here	we do a 3 person game	1>2	unknown	Conditional	condition
brb	ok	1>2	unknown	Acknowledgement	query
brb	back	1>2	unknown	Continuation	conjunction
did cameron say he will be here?	yep	1>2	unknown	Question_answer_pair	query
did cameron say he will be here?	iffy	1>2	unknown	Question_answer_pair	query
yep	it was a time he could do...	1>2	unknown	Explanation	explanation
it was a time he could do...	?	1>2	unknown	Clarification_question	query
it was a time he could do...	we give him til 10 past...	1>2	unknown	Result	causal
we give him til 10 past...	k	1>2	unknown	Acknowledgement	query
we give him til 10 past...	ok	1>2	unknown	Acknowledgement	query
we give him til 10 past...	if he not here,	1>2	unknown	Continuation	conjunction
if he not here,	he's removed from the league	1>2	unknown	Conditional	condition
i agree	10 past.	1>2	unknown	Clarification_question	query
we can't afford to wait any longer	shall i start the game now?	1>2	unknown	Result	causal
shall i start the game now?	yep :)	1>2	unknown	Question_answer_pair	query
yep :)	good luck guys	1>2	unknown	Continuation	conjunction
10 past.	do we start?	1>2	unknown	Result	causal
if he not here,	i agree	1>2	unknown	Acknowledgement	query
if he not here,	we can't afford to wait any longer	1>2	unknown	Explanation	explanation
10 past.	we have started	1>2	unknown	Question_answer_pair	query
if hes not here	brb	1>2	unknown	Narration	temporal
if hes not here	did cameron say he will be here?	1>2	unknown	Clarification_question	query
anyone have clay for sheep?	nope	1>2	unknown	Question_answer_pair	query
anyone have clay for sheep?	no	1>2	unknown	Question_answer_pair	query
can i get a clay from someone?	none sorry	1>2	unknown	Question_answer_pair	query
anyone have some wood to spare?	for clay...	1>2	unknown	Question_answer_pair	query
anyone have some wood to spare?	no sorry	1>2	unknown	Question_answer_pair	query
anyone have some wood to spare?	for a sheep	1>2	unknown	Elaboration	elaboration
for a sheep	for ore?	1>2	unknown	Q_Elab	query
for a sheep	can only offer a sheep	1>2	unknown	Elaboration	elaboration
for ore?	can only offer a sheep	1>2	unknown	Question_answer_pair	query
can only offer a sheep	got enough. sorry	1>2	unknown	Question_answer_pair	query
i can give you a lot for a clay, anyone?	no sry	1>2	unknown	Question_answer_pair	query
i can give you a lot for a clay, anyone?	I have clay	1>2	unknown	Question_answer_pair	query
I have clay	wood and a wheat?	1>2	unknown	Q_Elab	query
wood and a wheat?	fine	1>2	unknown	Question_answer_pair	query
fine	oops	1>2	unknown	Comment	comment
oops	I'm red :)	1>2	unknown	Correction	contrast
wood anyone?	sorry	1>2	unknown	Question_answer_pair	query
anyone have clay?	nope	1>2	unknown	Question_answer_pair	query
anyone have clay?	no	1>2	unknown	Question_answer_pair	query
still no wood?	no	1>2	unknown	Question_answer_pair	query
yay sheep :p	can i get a sheep for a wheat from someone?	1>2	unknown	Elaboration	elaboration
can i get a sheep for a wheat from someone?	yes	1>2	unknown	Question_answer_pair	query
yes	cheers	1>2	unknown	Acknowledgement	query
cheers	thanks too :)	1>2	unknown	Acknowledgement	query
there's your wood ;)	do you have one for trade?	1>2	unknown	Result	causal
do you have one for trade?	lj does :)	1>2	unknown	Question_answer_pair	query
lj does :)	I can spare a wood for clay	1>2	unknown	Elaboration	elaboration
I can spare a wood for clay	ok	1>2	unknown	Acknowledgement	query
ok	wrong colour :p	1>2	unknown	Correction	contrast
wrong colour :p	sry...	1>2	unknown	Comment	comment
sry...	how to trade with the bank?	1>2	unknown	Elaboration	elaboration
how to trade with the bank?	does not work for me	1>2	unknown	Explanation	explanation
trade with bank/port	ok worked	1>2	unknown	Result	causal
trade with bank/port	but has to be 4:1	1>2	unknown	Contrast	contrast
how to trade with the bank?	trade with bank/port	1>2	unknown	Question_answer_pair	query
anyone want sheep?	no	1>2	unknown	Question_answer_pair	query
anyone want sheep?	nope	1>2	unknown	Question_answer_pair	query
oooh I would have traded you 1 for 1 :p	sry	1>2	unknown	Comment	comment
sry	its ok	1>2	unknown	Comment	comment
anyone give me ore for sheep?	no	1>2	unknown	Question_answer_pair	query
can i get sheep or ore from someone for wheat?	n	1>2	unknown	Question_answer_pair	query
can i get sheep or ore from someone for wheat?	no	1>2	unknown	Question_answer_pair	query
this robber is busy	^^	1>2	unknown	Comment	comment
can i get a wheat for an ore?	no	1>2	unknown	Question_answer_pair	query
can i get a wheat for an ore?	yep	1>2	unknown	Question_answer_pair	query
can i get an ore for 1 wood	no	1>2	unknown	Question_answer_pair	query
can i get an ore for 1 wood	nope sry	1>2	unknown	Question_answer_pair	query
can i get an ore for 1 wood	2 wood?	1>2	unknown	Q_Elab	query
2 wood?	no ore for trade	1>2	unknown	Question_answer_pair	query
no ore for trade	:D	1>2	unknown	Comment	comment
:D	nooooo :D	1>2	unknown	Comment	comment
:D	can i get someone's clay?	1>2	unknown	Continuation	conjunction
nooooo :D	stupid robber	1>2	unknown	Comment	comment
can i get someone's clay?	i has none	1>2	unknown	Question_answer_pair	query
can i get someone's clay?	no clay in here	1>2	unknown	Question_answer_pair	query
can i get someone's clay?	can i get ore for wood?	1>2	unknown	Continuation	conjunction
stupid robber	bloody hell	1>2	unknown	Comment	comment
bloody hell	it IS the most likely number...	1>2	unknown	Comment	comment
it IS the most likely number...	even so...	1>2	unknown	Comment	comment
it IS the most likely number...	this game is crazy	1>2	unknown	Comment	comment
even so...	^^	1>2	unknown	Comment	comment
can i get ore for wood?	no	1>2	unknown	Comment	comment
can i get ore for wood?	no sry	1>2	unknown	Question_answer_pair	query
anyone want sheep?	i do	1>2	unknown	Question_answer_pair	query
anyone want sheep?	for wood?	1>2	unknown	Q_Elab	query
i do	for wood?	1>2	unknown	Elaboration	elaboration
for wood?	2 sheep for 1 ore one wheat?	1>2	unknown	Q_Elab	query
2 sheep for 1 ore one wheat?	sry can only offer wood	1>2	unknown	Question_answer_pair	query
sry can only offer wood	sorry i has wood	1>2	unknown	Contrast	contrast
sorry i has wood	ok	1>2	unknown	Acknowledgement	query
bloody hell...	stupid buttons	1>2	unknown	Elaboration	elaboration
i think it is time for another 7 :)	anyone have clay for sheep?	1>2	unknown	Continuation	conjunction
yay sheep :D	can i get wheet from someone?	1>2	unknown	Continuation	conjunction
can i get wheet from someone?	no	1>2	unknown	Question_answer_pair	query
can i get wheet from someone?	yes	1>2	unknown	Question_answer_pair	query
can i get wheet from someone?	for wood?	1>2	unknown	Q_Elab	query
yes	for wood?	1>2	unknown	Q_Elab	query
for wood?	clay?	1>2	unknown	Q_Elab	query
clay?	ore?	1>2	unknown	Alternation	alternation
nope	then one wood	1>2	unknown	Result	causal
then one wood	ok in your turn :)	1>2	unknown	Acknowledgement	query
ok in your turn :)	bloody robber	1>2	unknown	Comment	comment
bloody robber	anyone have 1 wheat 1 wood for 2 sheep?	1>2	unknown	Continuation	conjunction
anyone have 1 wheat 1 wood for 2 sheep?	no	1>2	unknown	Question_answer_pair	query
anyone have 1 wheat 1 wood for 2 sheep?	no,	1>2	unknown	Question_answer_pair	query
anyone have 1 wheat 1 wood for 2 sheep?	anyone have one wheat?	1>2	unknown	Continuation	conjunction
no,	but can i give you something for your clay?	1>2	unknown	Contrast	contrast
wood?	sure	1>2	unknown	Question_answer_pair	query
sure	noooo :D	1>2	unknown	Comment	comment
anyone have one wheat?	no	1>2	unknown	Question_answer_pair	query
anyone have one wheat?	yes	1>2	unknown	Question_answer_pair	query
yes	but i really dont need sheep	1>2	unknown	Contrast	contrast
but i really dont need sheep	william for a sheep?	1>2	unknown	Q_Elab	query
william for a sheep?	^^ no	1>2	unknown	Question_answer_pair	query
william for a sheep?	2 sheep?	1>2	unknown	Q_Elab	query
2 sheep?	ok fine	1>2	unknown	Question_answer_pair	query
ok fine	:D	1>2	unknown	Acknowledgement	query
clay?	nope	1>2	unknown	Question_answer_pair	query
no,	wood?	1>2	unknown	Q_Elab	query
all the ore :D	can i get a sheep for a wood?	1>2	unknown	Continuation	conjunction
can i get a sheep for a wood?	i has no sheep :p	1>2	unknown	Question_answer_pair	query
can i get a sheep for a wood?	yes here	1>2	unknown	Question_answer_pair	query
can i get a sheep for a wood?	and some wheat to spare for a friend? :)	1>2	unknown	Q_Elab	query
i has no sheep :p	I has ore/...	1>2	unknown	Contrast	contrast
yes here	and some wheat to spare for a friend? :)	1>2	unknown	Q_Elab	query
and some wheat to spare for a friend? :)	no	1>2	unknown	Question_answer_pair	query
anyone have wheat or wood?	not for trade	1>2	unknown	Question_answer_pair	query
anyone have wheat or wood?	no	1>2	unknown	Question_answer_pair	query
not for trade	wheat or clay even	1>2	unknown	Q_Elab	query
no	wheat or clay even	1>2	unknown	Q_Elab	query
wheat or clay even	no	1>2	unknown	Question_answer_pair	query
no	pls roll 7 ;)	1>2	unknown	Continuation	conjunction
pls roll 7 ;)	ouch	1>2	unknown	Comment	comment
can you trade clay lj?	yes	1>2	unknown	Question_answer_pair	query
can you trade clay lj?	2 wood?	1>2	unknown	Q_Elab	query
yes	but it wont come cheap////	1>2	unknown	Contrast	contrast
2 wood?	no	1>2	unknown	Question_answer_pair	query
no	1 sheep oe wheat?	1>2	unknown	Q_Elab	query
1 sheep oe wheat?	one*	1>2	unknown	Correction	contrast
ore + wood?	sorry have those	1>2	unknown	Question_answer_pair	query
sorry have those	its sheep and wheat i need	1>2	unknown	Explanation	explanation
do not have any wheat	then no sorry	1>2	unknown	Result	causal
sorry have those	do not have any wheat	1>2	unknown	Contrast	contrast
1 sheep oe wheat?	ore + wood?	1>2	unknown	Q_Elab	query
can i have someone's ore for sheep?	yes	1>2	unknown	Question_answer_pair	query
can i have someone's ore for sheep?	nope	1>2	unknown	Question_answer_pair	query
please not 7	wheat for clay?	1>2	unknown	Continuation	conjunction
anyone have wheat for ore or sheep?	i need ore yes	1>2	unknown	Question_answer_pair	query
anyone have wheat for ore or sheep?	no	1>2	unknown	Question_answer_pair	query
anyone have wheat for ore or sheep?	anyone have another wheat?	1>2	unknown	Parallel	conjunction
anyone have another wheat?	no	1>2	unknown	Question_answer_pair	query
clay?	no	1>2	unknown	Question_answer_pair	query
clay?	for what?	1>2	unknown	Q_Elab	query
clay?	yes, sorry	1>2	unknown	Correction	contrast
for what?	am quite happy to give 2 for one,	1>2	unknown	Question_answer_pair	query
am quite happy to give 2 for one,	or even 3 for one for wheat	1>2	unknown	Alternation	alternation
oh.. so you want wheat not clay?	yes, sorry	1>2	unknown	Question_answer_pair	query
yes, sorry	misread colours at bottom	1>2	unknown	Explanation	explanation
anyone have sheep for ore?	no	1>2	unknown	Question_answer_pair	query
am quite happy to give 2 for one,	oh.. so you want wheat not clay?	1>2	unknown	Clarification_question	query
anyone have another wheat?	clay?	1>2	unknown	Result	causal
clay?	i do not have any	1>2	unknown	Question_answer_pair	query
clay?	anyone have sheep for ore?	1>2	unknown	Continuation	conjunction
anyone have clay for sheep?	this game is so boring	1>2	unknown	Comment	comment
this game is so boring	when you know you have lost.. :(	1>2	unknown	Elaboration	elaboration
^^ sry. lj will win soon	:D	1>2	unknown	Comment	comment
^^ sry. lj will win soon	*hugs*	1>2	unknown	Comment	comment
^^ sry. lj will win soon	yes lj you deserve it today :)	1>2	unknown	Comment	comment
yes lj you deserve it today :)	thankyou :$	1>2	unknown	Comment	comment
thankyou :$	^^	1>2	unknown	Comment	comment
thankyou :$	I feel kinda bad though	1>2	unknown	Contrast	contrast
I feel kinda bad though	anyone have clay for sheep or ore?	1>2	unknown	Continuation	conjunction
I feel kinda bad though	for what?	1>2	unknown	Clarification_question	query
for what?	my only chance was the wood port and i lost it	1>2	unknown	Explanation	explanation
anyone have clay for sheep or ore?	no	1>2	unknown	Question_answer_pair	query
anyone have clay for sheep or ore?	only for wheat	1>2	unknown	Question_answer_pair	query
only for wheat	sorry i need wheat	1>2	unknown	Contrast	contrast
sorry i need wheat	can do one sheep one ore?	1>2	unknown	Q_Elab	query
can do one sheep one ore?	ok	1>2	unknown	Question_answer_pair	query
ok	congrats!!!	1>2	unknown	Comment	comment
congrats!!!	good game!	1>2	unknown	Comment	comment
good game!	nice game guys	1>2	unknown	Comment	comment
this game is so boring	^^ sry. lj will win soon	1>2	unknown	Acknowledgement	query
can we sort with niko for more games soon?	so when is the next one?	1>2	unknown	Q_Elab	query
so when is the next one?	it would be great if we could have another one before friday	1>2	unknown	Question_answer_pair	query
it would be great if we could have another one before friday	when is you you guys are away?	1>2	unknown	Q_Elab	query
when is you you guys are away?	i leave on friday for two trips...	1>2	unknown	Question_answer_pair	query
when is you you guys are away?	i am here till thursday	1>2	unknown	Question_answer_pair	query
i am here till thursday	so friday is no good for me	1>2	unknown	Result	causal
ok, so we could do with playing all games before thursday	taht could be tough	1>2	unknown	Contrast	contrast
ok, so we could do with playing all games before thursday	and then back here again on monday	1>2	unknown	Narration	temporal
ok, so we could do with playing all games before thursday	tuesday night works for me	1>2	unknown	Elaboration	elaboration
and then back here again on monday	ok why not	1>2	unknown	Result	causal
ok why not	but not in the morning pls	1>2	unknown	Contrast	contrast
tuesday night works for me	no	1>2	unknown	Contrast	contrast
no	no?	1>2	unknown	Clarification_question	query
no?	I cant do thursday....	1>2	unknown	Question_answer_pair	query
I cant do thursday....	but maybe niko could?	1>2	unknown	Contrast	contrast
I cant do thursday....	*tuesday	1>2	unknown	Correction	contrast
I cant do thursday....	ill sit out that one?	1>2	unknown	Explanation	explanation
but maybe niko could?	hmm. sure. we'll email him them	1>2	unknown	Question_answer_pair	query
hmm. sure. we'll email him them	ok then	1>2	unknown	Acknowledgement	query
ok then	and another on thursday?	1>2	unknown	Continuation	conjunction
and another on thursday?	Thurs would be great	1>2	unknown	Question_answer_pair	query
and another on thursday?	fine	1>2	unknown	Question_answer_pair	query
Thurs would be great	if we can	1<2	unknown	Conditional	condition
fine	i can too so it should be fine	1>2	unknown	Acknowledgement	query
i could even play 2 on thurs	me too :)	1>2	unknown	Parallel	conjunction
me too :)	we just need to email niko	1>2	unknown	Result	causal
we just need to email niko	Does one of you want to send a group message	1>2	unknown	Result	causal
Does one of you want to send a group message	to try get you two and niko on tues, and the other two	1>2	unknown	Explanation	explanation
tomas, do you want to write an email to everyone?	yes why not	1>2	unknown	Question_answer_pair	query
yes why not	i will do it	1>2	unknown	Elaboration	elaboration
i will do it	thankyou	1>2	unknown	Comment	comment
i will do it	thx	1>2	unknown	Comment	comment
i will do it	please CC markus in	1>2	unknown	Continuation	conjunction
thankyou	ok I should go make some food	1>2	unknown	Narration	temporal
ok I should go make some food	thanks for a great game guys	1>2	unknown	Continuation	conjunction
thanks for a great game guys	later	1>2	unknown	Comment	comment
thanks for a great game guys	thx see you later	1>2	unknown	Comment	comment
thanks for a great game guys	oh	1>2	unknown	Comment	comment
oh	please CC markus in	1>2	unknown	Continuation	conjunction
please CC markus in	bye	1>2	unknown	Narration	temporal
please CC markus in	sure	1>2	unknown	Acknowledgement	query
bye	bb	1>2	unknown	Comment	comment
Thurs would be great	i could even play 2 on thurs	1>2	unknown	Continuation	conjunction
Does one of you want to send a group message	tomas, do you want to write an email to everyone?	1>2	unknown	Q_Elab	query
Does one of you want to send a group message	thursday?	1>2	unknown	Q_Elab	query
when is you you guys are away?	ok, so we could do with playing all games before thursday	1>2	unknown	Result	causal
hi	Hi :)	1>2	unknown	Acknowledgement	query
hi	Hi folks!	1>2	unknown	Acknowledgement	query
Hi :)	it's a long time since I've played!	1>2	unknown	Comment	comment
Hi :)	Hi folks!	1>2	unknown	Acknowledgement	query
Hi folks!	hi :)	1>2	unknown	Acknowledgement	query
Hi folks!	I have some good/bad news :S	1>2	unknown	Continuation	conjunction
I have some good/bad news :S	oh?	1>2	unknown	Clarification_question	query
I have some good/bad news :S	I just got an email about winning a competition for movie tickets	1>2	unknown	Elaboration	elaboration
oh?	evening tomas	1>2	unknown	Continuation	conjunction
oh?	I just got an email about winning a competition for movie tickets	1>2	unknown	Question_answer_pair	query
evening tomas	are we ready to start?	1>2	unknown	Clarification_question	query
evening tomas	hey	1>2	unknown	Acknowledgement	query
I just got an email about winning a competition for movie tickets	nice	1>2	unknown	Comment	comment
I just got an email about winning a competition for movie tickets	tonight. at 9pm :(	1>2	unknown	Background	frame
are we ready to start?	ready	1>2	unknown	Question_answer_pair	query
tonight. at 9pm :(	reckon we can get thru this in 45mins?!	1>2	unknown	Clarification_question	query
reckon we can get thru this in 45mins?!	should be able to	1>2	unknown	Question_answer_pair	query
reckon we can get thru this in 45mins?!	let's just try	1>2	unknown	Question_answer_pair	query
should be able to	sweet. good luck all :)	1>2	unknown	Acknowledgement	query
should be able to	how many points is it to win in this version?	1>2	unknown	Clarification_question	query
let's just try	sweet. good luck all :)	1>2	unknown	Acknowledgement	query
sweet. good luck all :)	fwiw i blitz these in 9mins against Markus's bots	1>2	unknown	Comment	comment
fwiw i blitz these in 9mins against Markus's bots	but I like to have a conversation against real people :D	1>2	unknown	Contrast	contrast
but I like to have a conversation against real people :D	ive been playing the extensions :p	1>2	unknown	Continuation	conjunction
how many points is it to win in this version?	i think it is 10	1>2	unknown	Question_answer_pair	query
i think it is 10	awesome	1>2	unknown	Comment	comment
i think it is 10	10 to win	1>2	unknown	Acknowledgement	query
10 to win	in the league we get 2 for a win,	1>2	unknown	Continuation	conjunction
in the league we get 2 for a win,	1 for playing :)	1>2	unknown	Continuation	conjunction
I just got an email about winning a competition for movie tickets	sorry guys!!!	1>2	unknown	Comment	comment
be nice william :)	:(	1>2	unknown	Comment	comment
anyone want to trade for clay?	I can offer wheat or sheep :)	1>2	unknown	Elaboration	elaboration
nope sorry	kk no problem :D	1>2	unknown	Acknowledgement	query
nope	kk no problem :D	1>2	unknown	Acknowledgement	query
no	kk no problem :D	1>2	unknown	Acknowledgement	query
anyone want to trade for clay?	nope sorry	1>2	unknown	Question_answer_pair	query
anyone want to trade for clay?	nope	1>2	unknown	Question_answer_pair	query
anyone want to trade for clay?	no	1>2	unknown	Question_answer_pair	query
does anyone need sheep or wheat?	i need ore or wood	1>2	unknown	Elaboration	elaboration
does anyone need sheep or wheat?	no thanks	1>2	unknown	Question_answer_pair	query
does anyone need sheep or wheat?	no ta!	1>2	unknown	Question_answer_pair	query
anyone can offer any wood?	sry no	1>2	unknown	Question_answer_pair	query
anyone can offer any wood?	sorry -	1>2	unknown	Question_answer_pair	query
anyone can offer any wood?	move the robber	1>2	unknown	Question_answer_pair	query
sorry -	more 6s and I can oblige then :)	1>2	unknown	Continuation	conjunction
move the robber	and sure :p	1>2	unknown	Conditional	condition
move the robber	lol :D	1>2	unknown	Comment	comment
clay, anyone?	or still no :(	1>2	unknown	Alternation	alternation
no sry	no worries, I'll keep asking :D	1>2	unknown	Acknowledgement	query
nope	no worries, I'll keep asking :D	1>2	unknown	Acknowledgement	query
i will give you 1 clay for 1 ore	have no ore, william, sorry	1>2	unknown	Contrast	contrast
clay, anyone?	no sry	1>2	unknown	Question_answer_pair	query
clay, anyone?	nope	1>2	unknown	Question_answer_pair	query
clay, anyone?	i will give you 1 clay for 1 ore	1>2	unknown	Question_answer_pair	query
anyone want sheep?	i have an abundance :)	1>2	unknown	Question_answer_pair	query
anyone want sheep?	i will give you 1 clay for 1 sheep :)	1>2	unknown	Q_Elab	query
i have an abundance :)	just like last time?	1>2	unknown	Clarification_question	query
just like last time?	If i roll a 7	1>2	unknown	Acknowledgement	query
If i roll a 7	i will be sad bunny...	1>2	unknown	Conditional	condition
i will give you 1 clay for 1 sheep :)	anyone?	1>2	unknown	Q_Elab	query
i'll do that	i can improve :)	1>2	unknown	Continuation	conjunction
i can improve :)	2 sheep for a clay?	1>2	unknown	Elaboration	elaboration
I'll give you a free sheep in my turn :)	as you registered hastily :)	1>2	unknown	Explanation	explanation
i dunno how to make trades work :(	i also forgot	1>2	unknown	Parallel	conjunction
i dunno how to make trades work :(	ljay, once you agree your prices,	1>2	unknown	Explanation	explanation
ljay, once you agree your prices,	"click ""register a trade""."	1>2	unknown	Continuation	conjunction
"click ""register a trade""."	Plug in what you give and get,	1>2	unknown	Continuation	conjunction
Plug in what you give and get,	check th	1>2	unknown	Continuation	conjunction
gotwood did you take logic1 this year?	no i didn't ljay,	1>2	unknown	Question_answer_pair	query
dammit it won't let me trade for nothing	no problem :D	1>2	unknown	Comment	comment
dammit it won't let me trade for nothing	tomas, next trade add in a sheep	1>2	unknown	Result	causal
tomas, next trade add in a sheep	anyone got more clay?	1>2	unknown	Narration	temporal
anyone got more clay?	I fancy another	1>2	unknown	Explanation	explanation
anyone got more clay?	can offer a range of items	1>2	unknown	Elaboration	elaboration
I fancy another	can offer a range of items	1>2	unknown	Continuation	conjunction
i have clay	would like wood	1>2	unknown	Continuation	conjunction
no i didn't ljay,	I'm not a student :)	1>2	unknown	Explanation	explanation
1 for 1?	sure	1>2	unknown	Question_answer_pair	query
sure	ty ty :)	1>2	unknown	Comment	comment
i will give you 1 clay for 1 sheep :)	tomas sure	1>2	unknown	Question_answer_pair	query
i will give you 1 clay for 1 sheep :)	sry	1>2	unknown	Question_answer_pair	query
i will give you 1 clay for 1 sheep :)	i'll do that	1>2	unknown	Question_answer_pair	query
i'll do that	I'll give you a free sheep in my turn :)	1>2	unknown	Elaboration	elaboration
i'll do that	ok :D	1>2	unknown	Question_answer_pair	query
I'll give you a free sheep in my turn :)	ok then	1>2	unknown	Acknowledgement	query
I'll give you a free sheep in my turn :)	dammit it won't let me trade for nothing	1>2	unknown	Contrast	contrast
I'll give you a free sheep in my turn :)	i dunno how to make trades work :(	1>2	unknown	Comment	comment
I'll give you a free sheep in my turn :)	i also forgot	1>2	unknown	Comment	comment
ljay, once you agree your prices,	ahhh awesome	1>2	unknown	Acknowledgement	query
ljay, once you agree your prices,	right	1>2	unknown	Acknowledgement	query
ljay, once you agree your prices,	gotwood did you take logic1 this year?	1>2	unknown	Comment	comment
anyone got more clay?	i have clay	1>2	unknown	Question_answer_pair	query
anyone got more clay?	sry	1>2	unknown	Question_answer_pair	query
i have clay	1 for 1?	1>2	unknown	Q_Elab	query
no i didn't ljay,	ahhh ok, never mind	1>2	unknown	Acknowledgement	query
tomas remember I'm on the hook for a sheep to you	i will keep that that in mind no worries :)	1>2	unknown	Acknowledgement	query
tomas remember I'm on the hook for a sheep to you	anyone have wheat for sheep?	1>2	unknown	Narration	temporal
tomas remember I'm on the hook for a sheep to you	booo laura :D	1>2	unknown	Comment	comment
anyone have wheat for sheep?	nope	1>2	unknown	Question_answer_pair	query
anyone have wheat for sheep?	no	1>2	unknown	Question_answer_pair	query
anyone have wheat for sheep?	1 for 1?	1>2	unknown	Q_Elab	query
1 for 1?	I'll have my sheep back :D	1>2	unknown	Comment	comment
1 for 1?	yep :)	1>2	unknown	Question_answer_pair	query
yep :)	pleasure doing business	1>2	unknown	Comment	comment
boooo!	sorry laura	1>2	unknown	Contrast	contrast
sorry laura	needed clay the mean way :D	1>2	unknown	Explanation	explanation
yeah :D	touché	1>2	unknown	Comment	comment
touché	bloody sheep :p	1>2	unknown	Comment	comment
bloody sheep :p	anyone want sheep for clay?	1>2	unknown	Narration	temporal
anyone want sheep for clay?	got none, sorry :(	1>2	unknown	Question_answer_pair	query
anyone want sheep for clay?	no	1>2	unknown	Question_answer_pair	query
anyone want sheep for clay?	so how do people know about the league?	1>2	unknown	Clarification_question	query
so how do people know about the league?	and Markus, etc?	1>2	unknown	Continuation	conjunction
no	has anyone got wood for me?	1>2	unknown	Continuation	conjunction
i did the trails	trials even	1>2	unknown	Correction	contrast
i know about it from my gf	did not do the trials	1>2	unknown	Elaboration	elaboration
yeah me too,	are you an Informatics student then, ljay?	1>2	unknown	Narration	temporal
are you an Informatics student then, ljay?	no, Im about to start maths,	1>2	unknown	Question_answer_pair	query
did not do the trials	I did them	1>2	unknown	Contrast	contrast
has anyone got wood for me?	lol william, you cad	1>2	unknown	Comment	comment
has anyone got wood for me?	afraid not :(	1>2	unknown	Question_answer_pair	query
has anyone got wood for me?	sry no	1>2	unknown	Question_answer_pair	query
I did them	because a friend did	1>2	unknown	Explanation	explanation
lol william, you cad	what's a cad?	1>2	unknown	Clarification_question	query
afraid not :(	my single wood is precious	1>2	unknown	Explanation	explanation
no, Im about to start maths,	I just hang around appleton a lot	1>2	unknown	Contrast	contrast
what's a cad?	a cad is a devious man,	1>2	unknown	Question_answer_pair	query
a cad is a devious man,	usually trying to seduce/impress ladies	1>2	unknown	Elaboration	elaboration
so how do people know about the league?	i did the trails	1>2	unknown	Question_answer_pair	query
so how do people know about the league?	i know about it from my gf	1>2	unknown	Question_answer_pair	query
i did the trails	yeah me too,	1>2	unknown	Parallel	conjunction
i did the trails	are you an Informatics student then, ljay?	1>2	unknown	Q_Elab	query
i did the trails	did not do the trials	1>2	unknown	Contrast	contrast
i did the trails	I did them	1>2	unknown	Parallel	conjunction
anyone want to trade wheat or sheep for a clay?	I need clay	1>2	unknown	Explanation	explanation
I need clay	Guess what I am short of lol,	1>2	unknown	Elaboration	elaboration
I need clay	I have sheep	1>2	unknown	Contrast	contrast
no clay in here	no worries!	1>2	unknown	Acknowledgement	query
no, sry	no worries!	1>2	unknown	Acknowledgement	query
no worries!	Guess what I am short of lol,	1>2	unknown	Contrast	contrast
Guess what I am short of lol,	clay clay clay	1>2	unknown	Elaboration	elaboration
I have sheep	sorry, I want clay,	1>2	unknown	Correction	contrast
sorry, I want clay,	will offer sheep/wheat	1>2	unknown	Continuation	conjunction
will offer sheep/wheat	ahhh sorry nope	1>2	unknown	Result	causal
anyone want to trade wheat or sheep for a clay?	no clay in here	1>2	unknown	Question_answer_pair	query
anyone want to trade wheat or sheep for a clay?	no, sry	1>2	unknown	Question_answer_pair	query
anyone want to trade wheat or sheep for a clay?	I have sheep	1>2	unknown	Question_answer_pair	query
anyone have wheat?	loads	1>2	unknown	Question_answer_pair	query
anyone have wheat?	no	1>2	unknown	Question_answer_pair	query
loads	I'm a grain factory	1>2	unknown	Elaboration	elaboration
loads	want sheep or wood?	1>2	unknown	Q_Elab	query
want sheep or wood?	afraid not lol	1>2	unknown	Question_answer_pair	query
want sheep or wood?	that is the sheep port im at right?	1>2	unknown	Clarification_question	query
afraid not lol	it's clay my heart desires!	1>2	unknown	Explanation	explanation
it's clay my heart desires!	I need clay too	1>2	unknown	Parallel	conjunction
it's clay my heart desires!	maybe ore...	1>2	unknown	Continuation	conjunction
I need clay too	sorry ljay	1>2	unknown	Result	causal
maybe ore...	no ore sorry	1>2	unknown	Contrast	contrast
no ore sorry	ah dommage	1>2	unknown	Acknowledgement	query
that is the sheep port im at right?	or do i need a building there to trade 2:1	1>2	unknown	Alternation	alternation
