unit1_txt	unit2_txt	dir	rel_type	orig_label	label
در ایران نیز از اواسط دهه ۸۰ قانون گذاری در زمینه مبارزه با پولشویی آغاز شده	و از اواخر این دهه و اوایل دهه ۹۰ ساختارهای مربوط به مبارزه با پولشویی در کشور ، ایجاد و مستقر شده است	1<2	unknown	temporal	temporal
و از اواخر این دهه و اوایل دهه ۹۰ ساختارهای مربوط به مبارزه با پولشویی در کشور ، ایجاد و مستقر شده است	که مرکزیت این ساختار در سازمان مبارزه با پولشویی زیرنظر وزارت امور اقتصادی و دارایی است	1<2	unknown	elaboration	elaboration
که مرکزیت این ساختار در سازمان مبارزه با پولشویی زیرنظر وزارت امور اقتصادی و دارایی است	و علاوه بر این نهاد ، شورای عالی مبارزه با پولشویی به صورت فراقوهای تشکیل شده	1<2	unknown	joint	conjunction
که مرکزیت این ساختار در سازمان مبارزه با پولشویی زیرنظر وزارت امور اقتصادی و دارایی است	و درمجموع بخشهای مختلف دستگاههای دولتی و اجرایی اعم از بانک مرکزی ، وزارت اقتصاد و دارایی ، دادستانی ، دستگاه قضایی ، نیروی انتظامی و پلیس بین الملل با این بحث درگیر هستند .	1<2	unknown	joint	conjunction
درمجموع باوجود ایجاد ساختار و تصویب قوانین اولیه در کشور مان ،	ایران یکی از کشورهایی است که مبارزه با پولشویی در آن با دشواریهایی روبه رو است .	1>2	unknown	contrast	contrast
به دلیل برخی ایرادها و کاستیهای ساختاری و قانونی	ایران یکی از کشورهایی است که مبارزه با پولشویی در آن با دشواریهایی روبه رو است .	1>2	unknown	cause	causal
به دلیل برخی ایرادها و کاستیهای ساختاری و قانونی	و نیز به علت مشکلاتی	1<2	unknown	joint	conjunction
و نیز به علت مشکلاتی	که در همکاریهای بین المللی داریم ،	1<2	unknown	elaboration	elaboration
رواج پولشویی در ایران و بسیاری کشورهای دیگر موضوعی غیرقابل انکار است	ایران یکی از کشورهایی است که مبارزه با پولشویی در آن با دشواریهایی روبه رو است .	1<2	unknown	topic-change	conjunction
ایران یکی از کشورهایی است که مبارزه با پولشویی در آن با دشواریهایی روبه رو است .	نکته حایز اهمیت دیگر این است	1<2	unknown	contrast	contrast
نکته حایز اهمیت دیگر این است	که ما به عنوان کشوری <*> لازم است نسبت به مبارزه با تامین مالی این گروهها اقداماتی دوچندان داشته باشیم .	1<2	unknown	elaboration	elaboration
که ما به عنوان کشوری <*> لازم است نسبت به مبارزه با تامین مالی این گروهها اقداماتی دوچندان داشته باشیم .	که در ۴ دهه گذشته ، همواره قربانی تروریسم و سازمانهای تروریستی همچون منافقین بودیم ،	1<2	unknown	elaboration	elaboration
نکته حایز اهمیت دیگر این است	آن هم در شرایطی که همزمان <*> ازجمله کشورهایی هستیم	1<2	unknown	background	frame
آن هم در شرایطی که همزمان <*> ازجمله کشورهایی هستیم	به دلیل موقعیت جغرافیایی کشور مان ،	1<2	unknown	cause	causal
آن هم در شرایطی که همزمان <*> ازجمله کشورهایی هستیم	که بیشترین اصطکاک و درگیری را در بحث مبارزه با مواد مخدر داریم ،	1<2	unknown	elaboration	elaboration
نکته حایز اهمیت دیگر این است	لازم است توجهی بیشتر به این مهم داشته باشیم .	1<2	unknown	cause	causal
امروزه به دلیل ساختارهای تبیین شده مبارزه با پولشویی ،	هزینه و سختی کار این رویهها پایین آمده	1>2	unknown	cause	causal
ایران یکی از کشورهایی است که مبارزه با پولشویی در آن با دشواریهایی روبه رو است .	هزینه و سختی کار این رویهها پایین آمده	1<2	unknown	topic-comment	comment
هزینه و سختی کار این رویهها پایین آمده	و میتوان با تقویت این ساز و کارها هزینهها را به حداقل رساند .	1<2	unknown	joint	conjunction
هزینه و سختی کار این رویهها پایین آمده	شاید بتوان به عنوان یکی از نمونههای کوچک مبارزه با تروریسم از طریق سازوکارهای مالی به نحوه برخورد با تروریستهایی <*> اشاره کرد	1<2	unknown	explanation	explanation
شاید بتوان به عنوان یکی از نمونههای کوچک مبارزه با تروریسم از طریق سازوکارهای مالی به نحوه برخورد با تروریستهایی <*> اشاره کرد	که به مجلس حمله کرده بودند ،	1<2	unknown	elaboration	elaboration
شاید بتوان به عنوان یکی از نمونههای کوچک مبارزه با تروریسم از طریق سازوکارهای مالی به نحوه برخورد با تروریستهایی <*> اشاره کرد	که از طریق ردیابی تراکنشهای بانکی این افراد ، اقداماتی موثر در راستای برخورد قضایی با آنها صورت گرفت .	1<2	unknown	elaboration	elaboration
هزینه و سختی کار این رویهها پایین آمده	درمجموع به نظر میرسد باتوجه به مشکلاتی <*> بتوان با تقویت سازوکارهای مبارزه با تامین مالی تروریسم و از طریق تقویت همکاریهای بین المللی بتوانیم به طور موثرتر مبارزه کنیم .	1<2	unknown	evaluation	comment
درمجموع به نظر میرسد باتوجه به مشکلاتی <*> بتوان با تقویت سازوکارهای مبارزه با تامین مالی تروریسم و از طریق تقویت همکاریهای بین المللی بتوانیم به طور موثرتر مبارزه کنیم .	که در مبارزه با گروههای تروریستی همچون منافقین یا بنیادگرایانی همچون داعش که در مرزهای شرقی نیز فعال هستند ، وجود دارد ،	1<2	unknown	elaboration	elaboration
رواج پولشویی در ایران و بسیاری کشورهای دیگر موضوعی غیرقابل انکار است	در پایان لازم است اشارهای نیز به هجمههای انتقادی و تخریبی <*> داشته باشیم	1<2	unknown	topic-change	conjunction
در پایان لازم است اشارهای نیز به هجمههای انتقادی و تخریبی <*> داشته باشیم	که علیه وزیر امور خارجه صورت گرفت ،	1<2	unknown	elaboration	elaboration
در پایان لازم است اشارهای نیز به هجمههای انتقادی و تخریبی <*> داشته باشیم	که به نظر میرسد ، این اقدامات برخی افراد عمدتا ناشی از سازماندهیای است	1<2	unknown	elaboration	elaboration
که به نظر میرسد ، این اقدامات برخی افراد عمدتا ناشی از سازماندهیای است	که از جانب عقبه سیاسی این افراد صورت میگیرد .	1<2	unknown	elaboration	elaboration
باید توجه داشته باشیم که آقای ظریف قاعدتا با توجه به اطلاعات بیشتری <*> نگرانیهای دوچندان و بجا دارد	درواقع عقبه سیاسی این منتقدان <*> پشت این تخریبها هستند	1>2	unknown	summary	organization
باید توجه داشته باشیم که آقای ظریف قاعدتا با توجه به اطلاعات بیشتری <*> نگرانیهای دوچندان و بجا دارد	که در اختیار دارد	1<2	unknown	summary	organization
که در اختیار دارد	و طبیعتا باتوجه به ابعاد محرمانه آن ، قادر به بیان تمامی جزییات نیست ،	1<2	unknown	joint	conjunction
باید توجه داشته باشیم که آقای ظریف قاعدتا با توجه به اطلاعات بیشتری <*> نگرانیهای دوچندان و بجا دارد	و این رویه برخورد با ایشان احتمالا صرفا ناشی از همان مسایل جناحی و رقابت با دولت است .	1<2	unknown	joint	conjunction
در این سالهای گذشته شاهد بودیم که آقای ظریف تقریبا هر ماه برای پاسخ به سوالات نمایندگان به مجلس میآید	و به نظر میرسد در این مقطع نیز تفاوت خاصی نباشد .	1>2	unknown	cause	causal
باید توجه داشته باشیم که آقای ظریف قاعدتا با توجه به اطلاعات بیشتری <*> نگرانیهای دوچندان و بجا دارد	و به نظر میرسد در این مقطع نیز تفاوت خاصی نباشد .	1<2	unknown	evaluation	comment
در پایان لازم است اشارهای نیز به هجمههای انتقادی و تخریبی <*> داشته باشیم	درواقع عقبه سیاسی این منتقدان <*> پشت این تخریبها هستند	1<2	unknown	evaluation	comment
درواقع عقبه سیاسی این منتقدان <*> پشت این تخریبها هستند	که عمدتا از رقبای دولت هستند	1<2	unknown	evaluation	comment
که عمدتا از رقبای دولت هستند	و بعضا از مبارزه با پولشویی نیز متضرر میشوند ،	1<2	unknown	joint	conjunction
درواقع عقبه سیاسی این منتقدان <*> پشت این تخریبها هستند	اما بعید است که با این شیوهها راه به جایی ببرند .	1<2	unknown	contrast	contrast
دیروز مجلس ، روز نسبتا پرسروصدایی را پشت سر گذاشت .	که باعث واکنش طرف مقابل شد .	1>2	unknown	background	frame
یکی از نمایندگان بحثی پیش کشید	که باعث واکنش طرف مقابل شد .	1>2	unknown	cause	causal
که باعث واکنش طرف مقابل شد .	آنها <*> این نوع مجادلات را به پای بحران سیاسی میگذارند	1>2	unknown	background	frame
که باعث واکنش طرف مقابل شد .	بحثها آنقدر داغ شدند	1<2	unknown	temporal	temporal
بحثها آنقدر داغ شدند	که هیات رییسه هم بالاجبار در آن دخالت کرد .	1<2	unknown	elaboration	elaboration
آنها <*> این نوع مجادلات را به پای بحران سیاسی میگذارند	که با سازوکار مجلس آشنا نیستند	1<2	unknown	elaboration	elaboration
این نوع مجادلات را به پای بحران سیاسی میگذارند	و چنین وانمود میکنند که از سرریز دعواهای داخل نظام ، فضای مجلس متشنج میشود .	1<2	unknown	joint	conjunction
آنها <*> این نوع مجادلات را به پای بحران سیاسی میگذارند	اما حقیقت این است که اولا نباید نام تشنج بر این نوع بحثها نهاد ،	1<2	unknown	contrast	contrast
اما حقیقت این است که اولا نباید نام تشنج بر این نوع بحثها نهاد ،	ثانیا جزو طبیعت پارلمان است که نمایندگان صریح و بیملاحظه ، آنچه را لازم میدانند بیان کنند	1<2	unknown	joint	conjunction
اما حقیقت این است که اولا نباید نام تشنج بر این نوع بحثها نهاد ،	و در احقاق حق موکلان خود بکوشند .	1<2	unknown	joint	conjunction
اما حقیقت این است که اولا نباید نام تشنج بر این نوع بحثها نهاد ،	در واقع هر چقدر پارلمان شور و حال بیشتری داشته باشد	1<2	unknown	explanation	explanation
در واقع هر چقدر پارلمان شور و حال بیشتری داشته باشد	جامعه و فضای عمومی آرامتر خواهد بود .	1<2	unknown	comparison	concession
در واقع هر چقدر پارلمان شور و حال بیشتری داشته باشد	هم مطبوعات و هم مجلس محل مباحثه و تضارب آرا هستند .	1<2	unknown	explanation	explanation
هم مطبوعات و هم مجلس محل مباحثه و تضارب آرا هستند .	هم در رسانه و هم در پارلمان ، سازوکارهایی پیشبینی شدهاند	1<2	unknown	joint	conjunction
هم در رسانه و هم در پارلمان ، سازوکارهایی پیشبینی شدهاند	تا فعالان سیاسی و وکلای ملت با یکدیگر بحث کنند	1<2	unknown	enablement	purpose
تا فعالان سیاسی و وکلای ملت با یکدیگر بحث کنند	و بیملاحظه و بیمداهنه آنچه را حق میپندارند و به صلاح میدانند بر قلم و زبان آورند .	1<2	unknown	joint	conjunction
در واقع هر چقدر پارلمان شور و حال بیشتری داشته باشد	معمولا در جوامعی <*> جامعه در وضعیت آرامتری به سر میبرد ،	1<2	unknown	summary	organization
معمولا در جوامعی <*> جامعه در وضعیت آرامتری به سر میبرد ،	که مطبوعات و پارلمان پرسروصدا و پرتنش باشند ،	1<2	unknown	elaboration	elaboration
برعکس اگر امکان گفتوگوی صریح و آزاد را از مجلس و مطبوعات بگیریم	آنگاه این تنشها به جامعه سرایت میکند	1>2	unknown	condition	condition
معمولا در جوامعی <*> جامعه در وضعیت آرامتری به سر میبرد ،	آنگاه این تنشها به جامعه سرایت میکند	1<2	unknown	contrast	contrast
آنگاه این تنشها به جامعه سرایت میکند	و منازعه به میان مردم راه مییابد .	1<2	unknown	joint	conjunction
آنگاه این تنشها به جامعه سرایت میکند	یاد مان باشد که در جامعه ، امکان منازعه و تخطیه وجود ندارد .	1<2	unknown	evaluation	comment
یاد مان باشد که در جامعه ، امکان منازعه و تخطیه وجود ندارد .	سازوکار ش نیز تعبیه نشده .	1<2	unknown	elaboration	elaboration
مردم اگر مطمین باشند که وکلایی متعهد دارند	آنگاه با خیال آسوده و اطمینان خاطر به کار و بارشان مشغول میشوند .	1>2	unknown	condition	condition
مردم اگر مطمین باشند که وکلایی متعهد دارند	که از حقوق شان دفاع میکنند	1<2	unknown	elaboration	elaboration
که از حقوق شان دفاع میکنند	و اگر بدانند که در مطبوعات ، روشنفکران و فعالان سیاسی هوشیار و آگاهند	1<2	unknown	joint	conjunction
که از حقوق شان دفاع میکنند	و منتقدانه و متعهدانه جلوی انحرافات و اشتباهات را میگیرند	1<2	unknown	joint	conjunction
که از حقوق شان دفاع میکنند	و باب نقد سیاسی و اجتماعی را باز نگه میدارند ،	1<2	unknown	joint	conjunction
آنگاه با خیال آسوده و اطمینان خاطر به کار و بارشان مشغول میشوند .	هر چقدر که از سرایت دعوا و تشنج به جامعه جلوگیری کنیم ،	1>2	unknown	summary	organization
در واقع هر چقدر پارلمان شور و حال بیشتری داشته باشد	هر چقدر که از سرایت دعوا و تشنج به جامعه جلوگیری کنیم ،	1<2	unknown	summary	organization
هر چقدر که از سرایت دعوا و تشنج به جامعه جلوگیری کنیم ،	از آن طرف از بحث و جدل در مجلس باید استقبال کنیم .	1<2	unknown	comparison	concession
هر چقدر که از سرایت دعوا و تشنج به جامعه جلوگیری کنیم ،	این که حق با کدام طرف است به نظر م بحث فرعی است .	1<2	unknown	evaluation	comment
هر چقدر که از سرایت دعوا و تشنج به جامعه جلوگیری کنیم ،	مهم این است که مجلس دهم مجلسی زنده و پویا و پرتحرک است	1<2	unknown	elaboration	elaboration
مهم این است که مجلس دهم مجلسی زنده و پویا و پرتحرک است	و گفتمانهای مردمسالارانه در آن جدی است	1<2	unknown	joint	conjunction
مهم این است که مجلس دهم مجلسی زنده و پویا و پرتحرک است	و نمایندگان در بیان آرا و نظریات خود مصونیت پارلمانی دارند	1<2	unknown	joint	conjunction
مهم این است که مجلس دهم مجلسی زنده و پویا و پرتحرک است	و در احقاق حق موکلان خود کوتاهی نمیکنند .	1<2	unknown	joint	conjunction
سفر رییسجمهور به هند را میتوان گامی مهم در مسیر پیچیده و پر چالش مدیریت روابط دو کشور بر شمرد .	در تصویر نخست ایران و هند بسیار به یکدیگر نزدیکند .	1>2	unknown	background	frame
در تصویر نخست ایران و هند بسیار به یکدیگر نزدیکند .	درهم تنیدگی فرهنگی و تمدنی دو کشور چنان است	1<2	unknown	explanation	explanation
درهم تنیدگی فرهنگی و تمدنی دو کشور چنان است	که نظیر آن را کمتر میتوان یافت .	1<2	unknown	elaboration	elaboration
در تصویر نخست ایران و هند بسیار به یکدیگر نزدیکند .	سخنان رییسجمهور در جمع نمازگزاران حیدرآباد تقریبا نیازی به ترجمه نداشت	1<2	unknown	explanation	explanation
و نشان میداد	که قند پارسی هنوز هم کم و بیش هست .	1>2	unknown	attribution	attribution
سخنان رییسجمهور در جمع نمازگزاران حیدرآباد تقریبا نیازی به ترجمه نداشت	که قند پارسی هنوز هم کم و بیش هست .	1<2	unknown	joint	conjunction
در تصویر نخست ایران و هند بسیار به یکدیگر نزدیکند .	افزون بر این تعارض منافع استراتژیکی میان دو کشور وجود ندارد	1<2	unknown	contrast	contrast
افزون بر این تعارض منافع استراتژیکی میان دو کشور وجود ندارد	بلکه همواره از پتانسیلهای عظیم گسترش روابط سخن گفته شده است .	1<2	unknown	elaboration	elaboration
افزون بر این تعارض منافع استراتژیکی میان دو کشور وجود ندارد	اما فراتر از این تصویر کلان و خوشبینانه ، ایران و هند در متن سیاست بینالملل فعلی از یکدیگر بسیار دورند .	1<2	unknown	contrast	contrast
ایران و هند مانند سایر کشورها در متن نظم بینالملل لیبرال با یکدیگر تعامل میکنند .	این دو در دو سوی نظم بینالملل لیبرال قرار گرفتهاند .	1>2	unknown	background	frame
ایران و هند مانند سایر کشورها در متن نظم بینالملل لیبرال با یکدیگر تعامل میکنند .	این نظم و ساختارهای آن نقش تعیینکنندهای در شکلدهی به آینده تعاملات دو کشور خواهند داشت .	1<2	unknown	joint	conjunction
افزون بر این تعارض منافع استراتژیکی میان دو کشور وجود ندارد	این دو در دو سوی نظم بینالملل لیبرال قرار گرفتهاند .	1<2	unknown	explanation	explanation
هند به طور تاریخی بخشی از این نظم بوده	منافع هنجاری هند در حفظ و بسط لیبرالدموکراسی در جهان از یک سو و رقابت استراتژیک تشدید شونده این کشور با چین از دیگر سو زمینه را برای تنیدگی فزاینده آن در نظم لیبرال فراهم آورده است .	1>2	unknown	cause	causal
هند به طور تاریخی بخشی از این نظم بوده	و در شرایط کنونی منافع اقتصادی و استراتژیک آن تنیدگی بیشتر در این نظم را ایجاب میکند .	1<2	unknown	joint	conjunction
این دو در دو سوی نظم بینالملل لیبرال قرار گرفتهاند .	منافع هنجاری هند در حفظ و بسط لیبرالدموکراسی در جهان از یک سو و رقابت استراتژیک تشدید شونده این کشور با چین از دیگر سو زمینه را برای تنیدگی فزاینده آن در نظم لیبرال فراهم آورده است .	1<2	unknown	explanation	explanation
منافع هنجاری هند در حفظ و بسط لیبرالدموکراسی در جهان از یک سو و رقابت استراتژیک تشدید شونده این کشور با چین از دیگر سو زمینه را برای تنیدگی فزاینده آن در نظم لیبرال فراهم آورده است .	به بیان دیگر این سخن <*> به گونهای فزاینده واقعیت مییابد .	1<2	unknown	summary	organization
به بیان دیگر این سخن <*> به گونهای فزاینده واقعیت مییابد .	که هند احتمالا فرانسه آسیا خواهد بود	1<2	unknown	summary	organization
که هند احتمالا فرانسه آسیا خواهد بود	و روابطی نزدیک اما تا حدی مستقل با ایالات متحده مبنای سیاست خارجی این کشور خواهد بود	1<2	unknown	joint	conjunction
منافع هنجاری هند در حفظ و بسط لیبرالدموکراسی در جهان از یک سو و رقابت استراتژیک تشدید شونده این کشور با چین از دیگر سو زمینه را برای تنیدگی فزاینده آن در نظم لیبرال فراهم آورده است .	اما ایران از لحاظ نگرش به نحوه تعامل با نظم بینالملل لیبرال در نقطه مقابل هند قرار میگیرد .	1<2	unknown	contrast	contrast
اما ایران از لحاظ نگرش به نحوه تعامل با نظم بینالملل لیبرال در نقطه مقابل هند قرار میگیرد .	این کشور نه تنها به لحاظ هنجاری نظم بینالمللی لیبرال را یک تهدید تصور میکند ،	1<2	unknown	explanation	explanation
این کشور نه تنها به لحاظ هنجاری نظم بینالمللی لیبرال را یک تهدید تصور میکند ،	بلکه بهشدت تحت فشار مدیران این نظم بوده و هست .	1<2	unknown	elaboration	elaboration
این کشور نه تنها به لحاظ هنجاری نظم بینالمللی لیبرال را یک تهدید تصور میکند ،	از همین روست که رییسجمهور در این سفر به طور مکرر از نظم بینالملل لیبرال و مدیر آن ایالات متحده انتقاد کرد .	1<2	unknown	cause	causal
این دو در دو سوی نظم بینالملل لیبرال قرار گرفتهاند .	افزون بر این انتخابهای استراتژیک ایران و هند با یکدیگر تفاوتهای عمیقی دارد .	1<2	unknown	joint	conjunction
افزون بر این انتخابهای استراتژیک ایران و هند با یکدیگر تفاوتهای عمیقی دارد .	انتخاب استراتژیک ایران تمرکز بر شامات است	1<2	unknown	explanation	explanation
انتخاب استراتژیک ایران تمرکز بر شامات است	و تا آینده قابل پیشبینی احتمالا بخش اعظم توان استراتژیک این کشور در این منطقه صرف خواهد شد ،	1<2	unknown	joint	conjunction
انتخاب استراتژیک ایران تمرکز بر شامات است	در حالی که هند به گونهای فزاینده سیاست خارجی خود را بر محور توازنسازی در برابر چین تعریف میکند و به پیش میبرد .	1<2	unknown	contrast	contrast
انتخاب استراتژیک ایران تمرکز بر شامات است	روشن است که از یک سو شامات برای هند منطقهای فرعی محسوب میشود	1<2	unknown	elaboration	elaboration
روشن است که از یک سو شامات برای هند منطقهای فرعی محسوب میشود	و از دیگر سو چین دوست ایران است	1<2	unknown	joint	conjunction
روشن است که از یک سو شامات برای هند منطقهای فرعی محسوب میشود	و تصمیمگیران این کشور تهدیدی از گسترش قدرت آن احساس نمیکنند .	1<2	unknown	joint	conjunction
روشن است که از یک سو شامات برای هند منطقهای فرعی محسوب میشود	بنابراین میتوان مدعی شد که ایران و هند در رادارهای راهبردی یکدیگر قرار ندارند	1<2	unknown	cause	causal
بنابراین میتوان مدعی شد که ایران و هند در رادارهای راهبردی یکدیگر قرار ندارند	و این رابطه راهبردی نیست .	1<2	unknown	joint	conjunction
این دو در دو سوی نظم بینالملل لیبرال قرار گرفتهاند .	افزون بر این تشدید تنش در تعاملات ایران و غرب میتواند تاثیرات منفی شدیدی بر روابط با هند جای بگذارد	1<2	unknown	joint	conjunction
افزون بر این تشدید تنش در تعاملات ایران و غرب میتواند تاثیرات منفی شدیدی بر روابط با هند جای بگذارد	همانگونه که در دوره تحریمها چنین شد .	1<2	unknown	comparison	concession
افزون بر این تشدید تنش در تعاملات ایران و غرب میتواند تاثیرات منفی شدیدی بر روابط با هند جای بگذارد	حفظ همین سطح از رابطه نیز در ماههای آینده <*> بهشدت دشوار خواهد شد .	1<2	unknown	evaluation	comment
حفظ همین سطح از رابطه نیز در ماههای آینده <*> بهشدت دشوار خواهد شد .	در صورتی که ترامپ تهدیدات خود را عملیاتی کند ،	1<2	unknown	condition	condition
حفظ همین سطح از رابطه نیز در ماههای آینده <*> بهشدت دشوار خواهد شد .	اما این بدان معنا نیست که گسترش روابط دو کشور اهمیتی ندارد .	1<2	unknown	contrast	contrast
اما این بدان معنا نیست که گسترش روابط دو کشور اهمیتی ندارد .	هند شکوفاترین اقتصاد در حال ظهور در جهان است	1<2	unknown	cause	causal
هند شکوفاترین اقتصاد در حال ظهور در جهان است	که در همسایگی ایران قرار گرفته است .	1<2	unknown	elaboration	elaboration
هند شکوفاترین اقتصاد در حال ظهور در جهان است	در هم تنیدگی فرهنگی ، تمدنی دو کشور و مکمل بودن اقتصادهای آنان مبانی لازم برای گسترش روابط اقتصادی و فرهنگی را فراهم میآورد .	1<2	unknown	joint	conjunction
البته نوع یادداشتتفاهمهای امضا شده در این سفر نشان میدهد	که آنان هنوز در شناخت پتانسیلهای این رابطه در ابتدای راه قرار دارند .	1>2	unknown	attribution	attribution
افزون بر این تعارض منافع استراتژیکی میان دو کشور وجود ندارد	که آنان هنوز در شناخت پتانسیلهای این رابطه در ابتدای راه قرار دارند .	1<2	unknown	evaluation	comment
که آنان هنوز در شناخت پتانسیلهای این رابطه در ابتدای راه قرار دارند .	از ١۵ سند امضا شده ١٢ تای آنها یادداشتتفاهمهاییاند که اجرایی شدن آنها مهم است .	1<2	unknown	explanation	explanation
از ١۵ سند امضا شده ١٢ تای آنها یادداشتتفاهمهاییاند که اجرایی شدن آنها مهم است .	افزون بر این هیچیک از این توافقات و یادداشتها در حد و اندازه دو اقتصاد ، مهم نیست .	1<2	unknown	joint	conjunction
که آنان هنوز در شناخت پتانسیلهای این رابطه در ابتدای راه قرار دارند .	به بیان دیگر شکلدهی تحقق پتانسیلهای اقتصادی و فرهنگی <*> هنوز در ابتدای راه قرار دارد .	1<2	unknown	summary	organization
به بیان دیگر شکلدهی تحقق پتانسیلهای اقتصادی و فرهنگی <*> هنوز در ابتدای راه قرار دارد .	که رهبران دو کشور از آن بسیار سخن میگویند	1<2	unknown	elaboration	elaboration
به بیان دیگر شکلدهی تحقق پتانسیلهای اقتصادی و فرهنگی <*> هنوز در ابتدای راه قرار دارد .	این سفر گامی مهم در مسیری پر پیچ و خم است	1<2	unknown	evaluation	comment
چند سال است که قرار بر این شده تا سازمان نظام ورزشی تاسیس شود .	درست مثل سازمان نظام پزشکی یا سازمان نظام مهندسی ،	1<2	unknown	elaboration	elaboration
چند سال است که قرار بر این شده تا سازمان نظام ورزشی تاسیس شود .	اما این اتفاق تاکنون در دولت روحانی رخ نداده است .	1<2	unknown	contrast	contrast
چند سال است که قرار بر این شده تا سازمان نظام ورزشی تاسیس شود .	در دولت اول که عزمی در وزیر ورزش دیده نمی شد	1<2	unknown	explanation	explanation
در دولت اول که عزمی در وزیر ورزش دیده نمی شد	و در این دولت هم تا به حال در حد شعار باقی مانده است .	1<2	unknown	joint	conjunction
در دولت اول که عزمی در وزیر ورزش دیده نمی شد	دستگاه ورزش هفت سال است که از سازمان تربیت بدنی رخت بربسته	1<2	unknown	explanation	explanation
دستگاه ورزش هفت سال است که از سازمان تربیت بدنی رخت بربسته	و به وزارتخانه تبدیل شده	1<2	unknown	temporal	temporal
دستگاه ورزش هفت سال است که از سازمان تربیت بدنی رخت بربسته	اما هنوز قانون ورزش کشور تغییر نکرده است .	1<2	unknown	contrast	contrast
اما هنوز قانون ورزش کشور تغییر نکرده است .	قانون فعلی متعلق به سال ۱۳۵۰ است .	1<2	unknown	joint	conjunction
قانون فعلی متعلق به سال ۱۳۵۰ است .	یعنی زمانی که به چشم آماتوری به ورزش نگریسته میشد .	1<2	unknown	elaboration	elaboration
یعنی زمانی که به چشم آماتوری به ورزش نگریسته میشد .	در این قانون هیچ نگاهی به ورزش حرفهای و باشگاهی وجود ندارد .	1<2	unknown	joint	conjunction
یعنی زمانی که به چشم آماتوری به ورزش نگریسته میشد .	بازار سرمایه برای ورزش پیش بینی نشده است .	1<2	unknown	joint	conjunction
چند سال است که قرار بر این شده تا سازمان نظام ورزشی تاسیس شود .	به خاطر همین هیچ باشگاهی هنوز وارد بورس نشده .	1<2	unknown	cause	causal
روحانی قول داده بود	که قانون جدید ورزش را طی لایحهای تقدیم به مجلس میکند	1>2	unknown	attribution	attribution
که قانون جدید ورزش را طی لایحهای تقدیم به مجلس میکند	به خاطر همین هم هست که بخش خصوصی به ورزش روی خوشی نشان نمی دهد .	1>2	unknown	explanation	explanation
که قانون جدید ورزش را طی لایحهای تقدیم به مجلس میکند	اما هنوز این ماجرا رخ نداده	1<2	unknown	contrast	contrast
و این نشان میدهد	که ورزش اولویتی برای دولت ندارد .	1>2	unknown	cause	causal
اما هنوز این ماجرا رخ نداده	که ورزش اولویتی برای دولت ندارد .	1<2	unknown	attribution	attribution
به خاطر همین هیچ باشگاهی هنوز وارد بورس نشده .	به خاطر همین هم هست که بخش خصوصی به ورزش روی خوشی نشان نمی دهد .	1<2	unknown	joint	conjunction
وقتی ورزش اولویتی برای دولت ندارد	نباید انتظار داشت بخش خصوصی در این حوزه سرمایه گذاری کند .	1>2	unknown	explanation	explanation
وقتی ورزش اولویتی برای دولت ندارد	و قانون ورزش هم به روز نمی شود	1<2	unknown	joint	conjunction
به خاطر همین هم هست که بخش خصوصی به ورزش روی خوشی نشان نمی دهد .	نباید انتظار داشت بخش خصوصی در این حوزه سرمایه گذاری کند .	1<2	unknown	summary	organization
این عدم اولویت ورزش برای دولت در حالی است که ما در المپیک اخیر ، رتبه شانزدهم را به دست آوردیم .	اما آیا رسیدگی و پشتیانی از ورزش به اندازه کافی هست ؟	1>2	unknown	background	frame
این عدم اولویت ورزش برای دولت در حالی است که ما در المپیک اخیر ، رتبه شانزدهم را به دست آوردیم .	یعنی در بین همه کشورهای دنیا شانزدهم شدیم .	1<2	unknown	elaboration	elaboration
یعنی در بین همه کشورهای دنیا شانزدهم شدیم .	ما در هیچ بخش و حوزه دیگری چنین جایگاهی در سطح جهان نداریم .	1<2	unknown	background	frame
ما در هیچ بخش و حوزه دیگری چنین جایگاهی در سطح جهان نداریم .	نه در اقتصاد ، نه در سیا ست ، نه در فرهنگ .	1<2	unknown	explanation	explanation
این عدم اولویت ورزش برای دولت در حالی است که ما در المپیک اخیر ، رتبه شانزدهم را به دست آوردیم .	ورزش تنها حوزهای است که اهداف برنامه ۱۴۰۴ را تحقق بخشیده .	1<2	unknown	joint	conjunction
این عدم اولویت ورزش برای دولت در حالی است که ما در المپیک اخیر ، رتبه شانزدهم را به دست آوردیم .	ما الان در منطقه در ورزش حرف اول را میزنیم .	1<2	unknown	joint	conjunction
این عدم اولویت ورزش برای دولت در حالی است که ما در المپیک اخیر ، رتبه شانزدهم را به دست آوردیم .	در کشورهای غرب آسیا درمجموع بهترین هستیم .	1<2	unknown	joint	conjunction
این عدم اولویت ورزش برای دولت در حالی است که ما در المپیک اخیر ، رتبه شانزدهم را به دست آوردیم .	در بسیاری از رشتهها پدیدههای جهانی هستیم .	1<2	unknown	joint	conjunction
اما آیا رسیدگی و پشتیانی از ورزش به اندازه کافی هست ؟	متاسفانه نگاه به ورزش در حد ورزش نیست .	1>2	unknown	topic-comment	comment
اما آیا رسیدگی و پشتیانی از ورزش به اندازه کافی هست ؟	آیا حمایت قانونی میشود ؟	1<2	unknown	joint	conjunction
