model,group_key,group_name,label,support,precision,recall,f1
finetune_tsv,corpus,eng.pdtb.gum,query,39,1.0,1.0,1.0
finetune_tsv,corpus,eng.pdtb.gum,reformulation,11,1.0,1.0,1.0
finetune_tsv,corpus,eng.pdtb.gum,temporal,167,1.0,1.0,1.0
finetune_tsv,corpus,eng.rst.sts,alternation,2,1.0,1.0,1.0
finetune_tsv,corpus,eng.rst.sts,attribution,2,1.0,1.0,1.0
finetune_tsv,corpus,eng.rst.sts,causal,21,1.0,1.0,1.0
finetune_tsv,corpus,eng.rst.sts,comment,10,1.0,1.0,1.0
finetune_tsv,corpus,eng.rst.sts,concession,29,1.0,1.0,1.0
finetune_tsv,corpus,eng.rst.sts,condition,8,1.0,1.0,1.0
finetune_tsv,corpus,eng.rst.sts,conjunction,24,1.0,1.0,1.0
finetune_tsv,corpus,eng.rst.sts,contrast,29,1.0,1.0,1.0
finetune_tsv,corpus,eng.rst.sts,elaboration,102,1.0,1.0,1.0
finetune_tsv,corpus,eng.rst.sts,explanation,25,1.0,1.0,1.0
finetune_tsv,corpus,eng.rst.sts,frame,34,1.0,1.0,1.0
finetune_tsv,corpus,eng.rst.sts,mode,3,1.0,1.0,1.0
finetune_tsv,corpus,eng.rst.sts,organization,15,1.0,1.0,1.0
finetune_tsv,corpus,eng.rst.sts,purpose,5,1.0,1.0,1.0
finetune_tsv,corpus,eng.rst.sts,query,6,1.0,1.0,1.0
finetune_tsv,corpus,eng.rst.sts,reformulation,1,1.0,1.0,1.0
finetune_tsv,corpus,eng.rst.sts,temporal,12,1.0,1.0,1.0
finetune_tsv,corpus,eng.sdrt.stac,alternation,19,1.0,1.0,1.0
finetune_tsv,corpus,eng.sdrt.stac,causal,29,1.0,1.0,1.0
finetune_tsv,corpus,eng.sdrt.stac,comment,157,1.0,1.0,1.0
finetune_tsv,corpus,eng.sdrt.stac,condition,18,1.0,1.0,1.0
finetune_tsv,corpus,eng.sdrt.stac,conjunction,128,1.0,1.0,1.0
finetune_tsv,corpus,eng.sdrt.stac,contrast,65,1.0,1.0,1.0
finetune_tsv,corpus,eng.sdrt.stac,elaboration,101,1.0,1.0,1.0
finetune_tsv,corpus,eng.sdrt.stac,explanation,31,1.0,1.0,1.0
finetune_tsv,corpus,eng.sdrt.stac,frame,1,1.0,1.0,1.0
finetune_tsv,corpus,eng.sdrt.stac,query,552,1.0,1.0,1.0
finetune_tsv,corpus,eng.sdrt.stac,temporal,13,1.0,1.0,1.0
finetune_tsv,corpus,fas.rst.prstc,attribution,39,1.0,1.0,1.0
finetune_tsv,corpus,fas.rst.prstc,causal,35,1.0,1.0,1.0
finetune_tsv,corpus,fas.rst.prstc,comment,36,1.0,1.0,1.0
finetune_tsv,corpus,fas.rst.prstc,concession,5,1.0,1.0,1.0
finetune_tsv,corpus,fas.rst.prstc,condition,15,1.0,1.0,1.0
finetune_tsv,corpus,fas.rst.prstc,conjunction,125,1.0,1.0,1.0
finetune_tsv,corpus,fas.rst.prstc,contrast,54,1.0,1.0,1.0
finetune_tsv,corpus,fas.rst.prstc,elaboration,153,1.0,1.0,1.0
finetune_tsv,corpus,fas.rst.prstc,explanation,45,1.0,1.0,1.0
finetune_tsv,corpus,fas.rst.prstc,frame,31,1.0,1.0,1.0
finetune_tsv,corpus,fas.rst.prstc,mode,7,1.0,1.0,1.0
finetune_tsv,corpus,fas.rst.prstc,organization,16,1.0,1.0,1.0
finetune_tsv,corpus,fas.rst.prstc,purpose,11,1.0,1.0,1.0
finetune_tsv,corpus,fas.rst.prstc,temporal,20,1.0,1.0,1.0
finetune_tsv,corpus,fra.sdrt.annodis,alternation,5,1.0,1.0,1.0
finetune_tsv,corpus,fra.sdrt.annodis,attribution,14,1.0,1.0,1.0
finetune_tsv,corpus,fra.sdrt.annodis,causal,32,1.0,1.0,1.0
finetune_tsv,corpus,fra.sdrt.annodis,comment,13,1.0,1.0,1.0
finetune_tsv,corpus,fra.sdrt.annodis,condition,6,1.0,1.0,1.0
finetune_tsv,corpus,fra.sdrt.annodis,conjunction,124,1.0,1.0,1.0
finetune_tsv,corpus,fra.sdrt.annodis,contrast,29,1.0,1.0,1.0
finetune_tsv,corpus,fra.sdrt.annodis,elaboration,184,1.0,1.0,1.0
finetune_tsv,corpus,fra.sdrt.annodis,explanation,30,1.0,1.0,1.0
finetune_tsv,corpus,fra.sdrt.annodis,frame,90,1.0,1.0,1.0
finetune_tsv,corpus,fra.sdrt.annodis,purpose,20,1.0,1.0,1.0
finetune_tsv,corpus,fra.sdrt.annodis,temporal,74,1.0,1.0,1.0
finetune_tsv,corpus,ita.pdtb.luna,alternation,7,1.0,1.0,1.0
finetune_tsv,corpus,ita.pdtb.luna,causal,85,1.0,1.0,1.0
finetune_tsv,corpus,ita.pdtb.luna,concession,32,1.0,1.0,1.0
finetune_tsv,corpus,ita.pdtb.luna,condition,33,1.0,1.0,1.0
finetune_tsv,corpus,ita.pdtb.luna,conjunction,59,1.0,1.0,1.0
finetune_tsv,corpus,ita.pdtb.luna,contrast,11,1.0,1.0,1.0
finetune_tsv,corpus,ita.pdtb.luna,elaboration,1,1.0,1.0,1.0
finetune_tsv,corpus,ita.pdtb.luna,organization,3,1.0,1.0,1.0
finetune_tsv,corpus,ita.pdtb.luna,purpose,26,1.0,1.0,1.0
finetune_tsv,corpus,ita.pdtb.luna,reformulation,64,1.0,1.0,1.0
finetune_tsv,corpus,ita.pdtb.luna,temporal,53,1.0,1.0,1.0
finetune_tsv,corpus,zho.dep.scidtb,attribution,12,1.0,1.0,1.0
finetune_tsv,corpus,zho.dep.scidtb,causal,6,1.0,1.0,1.0
finetune_tsv,corpus,zho.dep.scidtb,comment,13,1.0,1.0,1.0
finetune_tsv,corpus,zho.dep.scidtb,concession,2,1.0,1.0,1.0
finetune_tsv,corpus,zho.dep.scidtb,condition,1,1.0,1.0,1.0
finetune_tsv,corpus,zho.dep.scidtb,conjunction,32,1.0,1.0,1.0
finetune_tsv,corpus,zho.dep.scidtb,contrast,7,1.0,1.0,1.0
finetune_tsv,corpus,zho.dep.scidtb,elaboration,78,1.0,1.0,1.0
finetune_tsv,corpus,zho.dep.scidtb,explanation,1,1.0,1.0,1.0
finetune_tsv,corpus,zho.dep.scidtb,frame,31,1.0,1.0,1.0
finetune_tsv,corpus,zho.dep.scidtb,mode,4,1.0,1.0,1.0
finetune_tsv,corpus,zho.dep.scidtb,organization,4,1.0,1.0,1.0
finetune_tsv,corpus,zho.dep.scidtb,purpose,23,1.0,1.0,1.0
finetune_tsv,corpus,zho.dep.scidtb,temporal,1,1.0,1.0,1.0
framework_cond,corpus,eng.dep.scidtb,attribution,130,0.9280575539568345,0.9923076923076923,0.9591078066914498
framework_cond,corpus,eng.dep.scidtb,causal,41,0.25757575757575757,0.4146341463414634,0.3177570093457944
framework_cond,corpus,eng.dep.scidtb,comment,177,0.7861271676300579,0.768361581920904,0.7771428571428571
framework_cond,corpus,eng.dep.scidtb,concession,21,0.23255813953488372,0.47619047619047616,0.3125
framework_cond,corpus,eng.dep.scidtb,condition,33,0.9375,0.45454545454545453,0.6122448979591837
framework_cond,corpus,eng.dep.scidtb,conjunction,155,0.7528735632183908,0.8451612903225807,0.7963525835866262
framework_cond,corpus,eng.dep.scidtb,contrast,71,0.6481481481481481,0.49295774647887325,0.56
framework_cond,corpus,eng.dep.scidtb,elaboration,790,0.8489116517285531,0.839240506329114,0.8440483768300445
framework_cond,corpus,eng.dep.scidtb,explanation,27,0.5,0.25925925925925924,0.34146341463414637
framework_cond,corpus,eng.dep.scidtb,frame,139,0.8013245033112583,0.8705035971223022,0.8344827586206897
framework_cond,corpus,eng.dep.scidtb,mode,121,0.8376068376068376,0.8099173553719008,0.8235294117647058
framework_cond,corpus,eng.dep.scidtb,organization,48,0.0,0.0,0.0
framework_cond,corpus,eng.dep.scidtb,purpose,126,0.7676056338028169,0.8650793650793651,0.8134328358208955
framework_cond,corpus,eng.dep.scidtb,temporal,23,0.6451612903225806,0.8695652173913043,0.7407407407407407
framework_cond,corpus,eng.erst.gum,adversative-contrast,1,0.0,0.0,0.0
framework_cond,corpus,eng.erst.gum,alternation,34,0.6206896551724138,0.5294117647058824,0.5714285714285714
framework_cond,corpus,eng.erst.gum,attribution,218,0.7837837837837838,0.7981651376146789,0.7909090909090909
framework_cond,corpus,eng.erst.gum,causal,151,0.3395348837209302,0.48344370860927155,0.3989071038251366
framework_cond,corpus,eng.erst.gum,comment,133,0.41935483870967744,0.2932330827067669,0.34513274336283184
framework_cond,corpus,eng.erst.gum,concession,115,0.5317460317460317,0.5826086956521739,0.5560165975103735
framework_cond,corpus,eng.erst.gum,condition,80,0.7078651685393258,0.7875,0.7455621301775148
framework_cond,corpus,eng.erst.gum,conjunction,532,0.5128617363344051,0.599624060150376,0.5528596187175043
framework_cond,corpus,eng.erst.gum,context-background,1,0.0,0.0,0.0
framework_cond,corpus,eng.erst.gum,contrast,153,0.5454545454545454,0.39215686274509803,0.45627376425855515
framework_cond,corpus,eng.erst.gum,elaboration,782,0.629424778761062,0.7276214833759591,0.67497034400949
framework_cond,corpus,eng.erst.gum,elaboration-additional,1,0.0,0.0,0.0
framework_cond,corpus,eng.erst.gum,elaboration-attribute,2,0.0,0.0,0.0
framework_cond,corpus,eng.erst.gum,explanation,231,0.46616541353383456,0.2683982683982684,0.34065934065934067
framework_cond,corpus,eng.erst.gum,frame,172,0.25,0.1744186046511628,0.2054794520547945
framework_cond,corpus,eng.erst.gum,mode,79,0.7162162162162162,0.6708860759493671,0.6928104575163399
framework_cond,corpus,eng.erst.gum,organization,231,0.7163461538461539,0.645021645021645,0.6788154897494305
framework_cond,corpus,eng.erst.gum,purpose,132,0.7176470588235294,0.9242424242424242,0.8079470198675497
framework_cond,corpus,eng.erst.gum,purpose-attribute,1,0.0,0.0,0.0
framework_cond,corpus,eng.erst.gum,query,63,0.8809523809523809,0.5873015873015873,0.7047619047619048
framework_cond,corpus,eng.erst.gum,reformulation,71,0.4727272727272727,0.36619718309859156,0.4126984126984127
framework_cond,corpus,eng.erst.gum,temporal,324,0.6576271186440678,0.5987654320987654,0.6268174474959612
framework_cond,corpus,eng.pdtb.gum,alternation,16,0.75,0.9375,0.8333333333333334
framework_cond,corpus,eng.pdtb.gum,causal,140,0.5106382978723404,0.5142857142857142,0.5124555160142349
framework_cond,corpus,eng.pdtb.gum,concession,70,0.7301587301587301,0.6571428571428571,0.6917293233082706
framework_cond,corpus,eng.pdtb.gum,condition,46,0.8431372549019608,0.9347826086956522,0.8865979381443299
framework_cond,corpus,eng.pdtb.gum,conjunction,306,0.7128378378378378,0.6895424836601307,0.7009966777408638
framework_cond,corpus,eng.pdtb.gum,contrast,64,0.5423728813559322,0.5,0.5203252032520326
framework_cond,corpus,eng.pdtb.gum,elaboration,133,0.48484848484848486,0.48120300751879697,0.4830188679245283
framework_cond,corpus,eng.pdtb.gum,expansion.level-of-detail.arg2-as-detail,1,0.0,0.0,0.0
framework_cond,corpus,eng.pdtb.gum,explanation,0,0.0,0.0,0.0
framework_cond,corpus,eng.pdtb.gum,mode,41,0.5740740740740741,0.7560975609756098,0.6526315789473685
framework_cond,corpus,eng.pdtb.gum,organization,0,0.0,0.0,0.0
framework_cond,corpus,eng.pdtb.gum,purpose,60,0.92,0.7666666666666667,0.8363636363636363
framework_cond,corpus,eng.pdtb.gum,query,39,0.9230769230769231,0.9230769230769231,0.9230769230769231
framework_cond,corpus,eng.pdtb.gum,reformulation,11,0.5,0.45454545454545453,0.47619047619047616
framework_cond,corpus,eng.pdtb.gum,temporal,167,0.718562874251497,0.718562874251497,0.718562874251497
framework_cond,corpus,eng.rst.sts,alternation,2,0.25,0.5,0.3333333333333333
framework_cond,corpus,eng.rst.sts,attribution,2,0.3333333333333333,0.5,0.4
framework_cond,corpus,eng.rst.sts,causal,21,0.4482758620689655,0.6190476190476191,0.52
framework_cond,corpus,eng.rst.sts,comment,10,0.25,0.2,0.2222222222222222
framework_cond,corpus,eng.rst.sts,concession,29,0.5,0.7931034482758621,0.6133333333333333
framework_cond,corpus,eng.rst.sts,condition,8,0.4166666666666667,0.625,0.5
framework_cond,corpus,eng.rst.sts,conjunction,24,0.3142857142857143,0.4583333333333333,0.3728813559322034
framework_cond,corpus,eng.rst.sts,contrast,29,0.55,0.3793103448275862,0.4489795918367347
framework_cond,corpus,eng.rst.sts,elaboration,102,0.5274725274725275,0.47058823529411764,0.49740932642487046
framework_cond,corpus,eng.rst.sts,explanation,25,0.14285714285714285,0.12,0.13043478260869565
framework_cond,corpus,eng.rst.sts,frame,34,0.13636363636363635,0.08823529411764706,0.10714285714285714
framework_cond,corpus,eng.rst.sts,mode,3,0.0,0.0,0.0
framework_cond,corpus,eng.rst.sts,organization,15,0.4,0.4,0.4
framework_cond,corpus,eng.rst.sts,purpose,5,0.6666666666666666,0.4,0.5
framework_cond,corpus,eng.rst.sts,query,6,0.2222222222222222,0.3333333333333333,0.26666666666666666
framework_cond,corpus,eng.rst.sts,reformulation,1,0.0,0.0,0.0
framework_cond,corpus,eng.rst.sts,temporal,12,0.3333333333333333,0.16666666666666666,0.2222222222222222
framework_cond,corpus,eng.sdrt.stac,alternation,19,0.9375,0.7894736842105263,0.8571428571428571
framework_cond,corpus,eng.sdrt.stac,causal,29,0.34782608695652173,0.27586206896551724,0.3076923076923077
framework_cond,corpus,eng.sdrt.stac,comment,157,0.6049382716049383,0.6242038216560509,0.6144200626959248
framework_cond,corpus,eng.sdrt.stac,condition,18,0.8,0.6666666666666666,0.7272727272727273
framework_cond,corpus,eng.sdrt.stac,conjunction,128,0.5434782608695652,0.390625,0.45454545454545453
framework_cond,corpus,eng.sdrt.stac,contrast,65,0.5106382978723404,0.36923076923076925,0.42857142857142855
framework_cond,corpus,eng.sdrt.stac,elaboration,101,0.4752475247524752,0.4752475247524752,0.4752475247524752
framework_cond,corpus,eng.sdrt.stac,explanation,31,0.3902439024390244,0.5161290322580645,0.4444444444444444
framework_cond,corpus,eng.sdrt.stac,frame,1,0.0,0.0,0.0
framework_cond,corpus,eng.sdrt.stac,query,552,0.7886178861788617,0.8786231884057971,0.831191088260497
framework_cond,corpus,eng.sdrt.stac,temporal,13,0.5,0.07692307692307693,0.13333333333333333
framework_cond,corpus,fas.rst.prstc,alternation,0,0.0,0.0,0.0
framework_cond,corpus,fas.rst.prstc,attribution,39,0.6136363636363636,0.6923076923076923,0.6506024096385542
framework_cond,corpus,fas.rst.prstc,causal,35,0.3125,0.42857142857142855,0.3614457831325301
framework_cond,corpus,fas.rst.prstc,comment,36,0.3125,0.4166666666666667,0.35714285714285715
framework_cond,corpus,fas.rst.prstc,concession,5,0.0,0.0,0.0
framework_cond,corpus,fas.rst.prstc,condition,15,0.7222222222222222,0.8666666666666667,0.7878787878787878
framework_cond,corpus,fas.rst.prstc,conjunction,125,0.639344262295082,0.624,0.631578947368421
framework_cond,corpus,fas.rst.prstc,contrast,54,0.5789473684210527,0.6111111111111112,0.5945945945945946
framework_cond,corpus,fas.rst.prstc,elaboration,153,0.6380368098159509,0.6797385620915033,0.6582278481012658
framework_cond,corpus,fas.rst.prstc,explanation,45,0.2894736842105263,0.24444444444444444,0.26506024096385544
framework_cond,corpus,fas.rst.prstc,frame,31,0.3181818181818182,0.22580645161290322,0.2641509433962264
framework_cond,corpus,fas.rst.prstc,mode,7,0.8333333333333334,0.7142857142857143,0.7692307692307693
framework_cond,corpus,fas.rst.prstc,organization,16,0.3333333333333333,0.0625,0.10526315789473684
framework_cond,corpus,fas.rst.prstc,purpose,11,0.7142857142857143,0.9090909090909091,0.8
framework_cond,corpus,fas.rst.prstc,reformulation,0,0.0,0.0,0.0
framework_cond,corpus,fas.rst.prstc,temporal,20,0.6,0.15,0.24
framework_cond,corpus,fra.sdrt.annodis,alternation,5,1.0,0.6,0.75
framework_cond,corpus,fra.sdrt.annodis,attribution,14,0.5,0.5714285714285714,0.5333333333333333
framework_cond,corpus,fra.sdrt.annodis,causal,32,0.2413793103448276,0.21875,0.22950819672131148
framework_cond,corpus,fra.sdrt.annodis,comment,13,0.5,0.07692307692307693,0.13333333333333333
framework_cond,corpus,fra.sdrt.annodis,condition,6,0.8333333333333334,0.8333333333333334,0.8333333333333334
framework_cond,corpus,fra.sdrt.annodis,conjunction,124,0.46551724137931033,0.43548387096774194,0.45
framework_cond,corpus,fra.sdrt.annodis,contrast,29,0.5666666666666667,0.5862068965517241,0.576271186440678
framework_cond,corpus,fra.sdrt.annodis,elaboration,184,0.6140350877192983,0.7608695652173914,0.6796116504854369
framework_cond,corpus,fra.sdrt.annodis,explanation,30,0.0,0.0,0.0
framework_cond,corpus,fra.sdrt.annodis,frame,90,0.6417910447761194,0.4777777777777778,0.5477707006369427
framework_cond,corpus,fra.sdrt.annodis,purpose,20,0.8333333333333334,0.75,0.7894736842105263
framework_cond,corpus,fra.sdrt.annodis,query,0,0.0,0.0,0.0
framework_cond,corpus,fra.sdrt.annodis,temporal,74,0.4574468085106383,0.581081081081081,0.5119047619047619
framework_cond,corpus,ita.pdtb.luna,alternation,7,1.0,0.42857142857142855,0.6
framework_cond,corpus,ita.pdtb.luna,causal,85,0.717391304347826,0.7764705882352941,0.7457627118644068
framework_cond,corpus,ita.pdtb.luna,concession,32,0.5789473684210527,0.6875,0.6285714285714286
framework_cond,corpus,ita.pdtb.luna,condition,33,0.7333333333333333,0.6666666666666666,0.6984126984126984
framework_cond,corpus,ita.pdtb.luna,conjunction,59,0.5853658536585366,0.4067796610169492,0.48
framework_cond,corpus,ita.pdtb.luna,contrast,11,0.1111111111111111,0.09090909090909091,0.1
framework_cond,corpus,ita.pdtb.luna,elaboration,1,0.0,0.0,0.0
framework_cond,corpus,ita.pdtb.luna,mode,0,0.0,0.0,0.0
framework_cond,corpus,ita.pdtb.luna,organization,3,0.0,0.0,0.0
framework_cond,corpus,ita.pdtb.luna,purpose,26,0.9090909090909091,0.7692307692307693,0.8333333333333334
framework_cond,corpus,ita.pdtb.luna,reformulation,64,0.5921052631578947,0.703125,0.6428571428571429
framework_cond,corpus,ita.pdtb.luna,temporal,53,0.55,0.6226415094339622,0.584070796460177
framework_cond,corpus,zho.dep.scidtb,attribution,12,0.9166666666666666,0.9166666666666666,0.9166666666666666
framework_cond,corpus,zho.dep.scidtb,causal,6,0.5,0.5,0.5
framework_cond,corpus,zho.dep.scidtb,comment,13,0.7142857142857143,0.7692307692307693,0.7407407407407407
framework_cond,corpus,zho.dep.scidtb,concession,2,0.6666666666666666,1.0,0.8
framework_cond,corpus,zho.dep.scidtb,condition,1,1.0,1.0,1.0
framework_cond,corpus,zho.dep.scidtb,conjunction,32,0.6341463414634146,0.8125,0.7123287671232876
framework_cond,corpus,zho.dep.scidtb,contrast,7,0.5454545454545454,0.8571428571428571,0.6666666666666666
framework_cond,corpus,zho.dep.scidtb,elaboration,78,0.7352941176470589,0.6410256410256411,0.684931506849315
framework_cond,corpus,zho.dep.scidtb,explanation,1,0.0,0.0,0.0
framework_cond,corpus,zho.dep.scidtb,frame,31,0.7333333333333333,0.7096774193548387,0.7213114754098361
framework_cond,corpus,zho.dep.scidtb,mode,4,0.3333333333333333,0.25,0.2857142857142857
framework_cond,corpus,zho.dep.scidtb,organization,4,0.0,0.0,0.0
framework_cond,corpus,zho.dep.scidtb,purpose,23,0.64,0.6956521739130435,0.6666666666666666
framework_cond,corpus,zho.dep.scidtb,temporal,1,1.0,1.0,1.0
