unit1_txt	unit2_txt	dir	rel_type	orig_label	label
导致 得到 的 语境 向量 质量 不高 ,	使用 这 种 语境 向量 计算 语境 相似 度 效果 不好 。	1<2	unknown	elab-addition	elaboration
针对 该类 问题 ,	提出 了 一 种 加入 词性 特征 的 语境 向量 模型 ,	1>2	unknown	bg-general	frame
加入 词性 后 ,	可以 将 原本 用 语义 空间 中 一 个 点 表示 的 几 个 语义 区分 出来 ,	1>2	unknown	temporal	temporal
提出 了 一 种 加入 词性 特征 的 语境 向量 模型 ,	可以 将 原本 用 语义 空间 中 一 个 点 表示 的 几 个 语义 区分 出来 ,	1<2	unknown	elab-addition	elaboration
可以 将 原本 用 语义 空间 中 一 个 点 表示 的 几 个 语义 区分 出来 ,	得到 质量 更好 的 语境 向量 和 语境 相似 度 ,	1<2	unknown	enablement	purpose
得到 质量 更好 的 语境 向量 和 语境 相似 度 ,	进而 得到 更好 的 消歧 效果 。	1<2	unknown	progression	organization
实验 结果 表明 ,	这 种 建模 方式 可以 有效 区分 不同 词性 的 语义 ,	1>2	unknown	elab-addition	elaboration
提出 了 一 种 加入 词性 特征 的 语境 向量 模型 ,	这 种 建模 方式 可以 有效 区分 不同 词性 的 语义 ,	1<2	unknown	evaluation	comment
这 种 建模 方式 可以 有效 区分 不同 词性 的 语义 ,	在 2004 年 的 Senseval -3 测试 集 上 进行 测试 ,	1<2	unknown	elab-addition	elaboration
在 2004 年 的 Senseval -3 测试 集 上 进行 测试 ,	准确 率 达到 了 75.3% ,	1<2	unknown	elab-addition	elaboration
准确 率 达到 了 75.3% ,	并 在 Sem Eval-13 和 Sem Eval -15 公开 测试 集 上 进行 了 测试 ,	1<2	unknown	joint	conjunction
这 种 建模 方式 可以 有效 区分 不同 词性 的 语义 ,	消歧 效果 相比 未 引入 词性 特征 的 模型 均 得到 了 提升 。	1<2	unknown	summary	organization
嵌套 命名 实体 含有 丰富 的 实体 和 实体 间 语义 关系 ,	构建 了 两 个 中 文 嵌套 命名 实体 语料 库 。	1>2	unknown	bg-general	frame
嵌套 命名 实体 含有 丰富 的 实体 和 实体 间 语义 关系 ,	有助 于 提高 信息 抽取 的 效率 。	1<2	unknown	elab-addition	elaboration
有助 于 提高 信息 抽取 的 效率 。	由于 缺少 统一 的 标准 中 文嵌 套 命 名 实体 语料 库 ,	1<2	unknown	elab-addition	elaboration
由于 缺少 统一 的 标准 中 文嵌 套 命 名 实体 语料 库 ,	目前 中 文 嵌套 命名 实体 的 研究 工作 难 于 比较 。	1<2	unknown	elab-addition	elaboration
该文 在 已 有 命名 实体 语料 的 基础 上	构建 了 两 个 中 文 嵌套 命名 实体 语料 库 。	1>2	unknown	bg-general	frame
采用 半 自动 化 方法	构建 了 两 个 中 文 嵌套 命名 实体 语料 库 。	1>2	unknown	manner-means	mode
构建 了 两 个 中 文 嵌套 命名 实体 语料 库 。	首先 利用 已有 中 文命名 实体 语料 库 中 的 标注 信息	1<2	unknown	elab-process_step	elaboration
首先 利用 已有 中 文命名 实体 语料 库 中 的 标注 信息	自动 地 构造 出 尽 可能多 的 嵌套 命名 实体 ,	1<2	unknown	elab-addition	elaboration
首先 利用 已有 中 文命名 实体 语料 库 中 的 标注 信息	然后 再 进行 手工 调整	1<2	unknown	joint	conjunction
然后 再 进行 手工 调整	以 满足 对 中 文 嵌套 实体 的 标注 要求 ,	1<2	unknown	enablement	purpose
以 满足 对 中 文 嵌套 实体 的 标注 要求 ,	从而 构建 高 质量 的 中 文 嵌套 命 名实体 识别 语料 库 。	1<2	unknown	elab-addition	elaboration
语料 内 和 跨 语料 嵌套 实体 识别 的 初步 实验 表明 ,	中 文 嵌套 命名 实体 识别 仍是 一 个 比较 困难 的 问题 ,	1>2	unknown	attribution	attribution
构建 了 两 个 中 文 嵌套 命名 实体 语料 库 。	中 文 嵌套 命名 实体 识别 仍是 一 个 比较 困难 的 问题 ,	1<2	unknown	elab-addition	elaboration
中 文 嵌套 命名 实体 识别 仍是 一 个 比较 困难 的 问题 ,	需要 进 一 步 研究 。	1<2	unknown	elab-addition	elaboration
韩 汉 双 语 语料 库 短语 对 齐 对 于 基 于 实例 的 韩 汉 机器 翻译 系统 具有 重要 意义 ,	提出 了 基 于 词对 齐 位置 信息 的 韩 汉 双 语 语料 库 名词 短 语对齐 方法 。	1>2	unknown	bg-general	frame
该文 从 韩国 语 名词 短语 结构 特点 出发 ,	提出 了 基 于 词对 齐 位置 信息 的 韩 汉 双 语 语料 库 名词 短 语对齐 方法 。	1>2	unknown	bg-general	frame
该文 从 韩国 语 名词 短语 结构 特点 出发 ,	在 基 于 统计 和 基 于 词典 的 词对 齐 方法 进行 试验 分析 的 基础 上 ,	1<2	unknown	joint	conjunction
该 方法 通过 基 于 统计 的 方法	获得 词 对 齐 位 置 信息 ,	1>2	unknown	manner-means	mode
提出 了 基 于 词对 齐 位置 信息 的 韩 汉 双 语 语料 库 名词 短 语对齐 方法 。	获得 词 对 齐 位 置 信息 ,	1<2	unknown	elab-process_step	elaboration
在 此 基础 上 利用 基 于 词典 方法 的 相似 度 计算	进行 词 对 齐 校 正 ;	1>2	unknown	manner-means	mode
获得 词 对 齐 位 置 信息 ,	进行 词 对 齐 校 正 ;	1<2	unknown	joint	conjunction
根据 以上 结果 ,	该文 通过 韩国 语 名词 短语 左右边 界 规则 抽取 名词 短语 及 其 汉 语 译文 ,	1>2	unknown	bg-general	frame
进行 词 对 齐 校 正 ;	该文 通过 韩国 语 名词 短语 左右边 界 规则 抽取 名词 短语 及 其 汉 语 译文 ,	1<2	unknown	joint	conjunction
利 用 关联 度 度量 方法	进行 过滤 ,	1>2	unknown	bg-general	frame
该文 通过 韩国 语 名词 短语 左右边 界 规则 抽取 名词 短语 及 其 汉 语 译文 ,	进行 过滤 ,	1<2	unknown	joint	conjunction
进行 过滤 ,	实现 名词 短语 对齐 。	1<2	unknown	elab-addition	elaboration
实验 结果 表明 ,	在 较大 规模 语料 库 情况 下 , 该 方法 取得 了 较好 的 短语 对齐 结果 。	1>2	unknown	attribution	attribution
提出 了 基 于 词对 齐 位置 信息 的 韩 汉 双 语 语料 库 名词 短 语对齐 方法 。	在 较大 规模 语料 库 情况 下 , 该 方法 取得 了 较好 的 短语 对齐 结果 。	1<2	unknown	evaluation	comment
目前 中 文 情感 分析 的 主要 资源 以 情感 词典 为 主 ,	该文 主要 研究 如何 从 大 规模 文本 语料 中 自动 获取 实体 情感 知识 。	1>2	unknown	bg-goal	frame
目前 中 文 情感 分析 的 主要 资源 以 情感 词典 为 主 ,	缺乏 针对 实体 或 属性 的 情感 知识 资源 。	1<2	unknown	elab-addition	elaboration
该文 主要 研究 如何 从 大 规模 文本 语料 中 自动 获取 实体 情感 知识 。	在 该 文 方法 中 , 用 情感 表达 组合	1<2	unknown	elab-addition	elaboration
在 该 文 方法 中 , 用 情感 表达 组合	来 表示 实体 情感 知识 。	1<2	unknown	enablement	purpose
该文 主要 研究 如何 从 大 规模 文本 语料 中 自动 获取 实体 情感 知识 。	首先 , 基 于 二 部 图 排序 算法 对 情感 表达 组合 候选 集合 进行 排序 。	1<2	unknown	elab-process_step	elaboration
首先 , 基 于 二 部 图 排序 算法 对 情感 表达 组合 候选 集合 进行 排序 。	然后 , 提出 了 一 种 基 于 语义 相似 的 提炼 算法	1<2	unknown	joint	conjunction
然后 , 提出 了 一 种 基 于 语义 相似 的 提炼 算法	对于 排序 靠后 的 表达 组合 进行 选择 。	1<2	unknown	enablement	purpose
在 提炼 选择 过程 中 ,	充分 考虑 实体 之间 和 情感 词 之间 的 约束 。	1>2	unknown	temporal	temporal
然后 , 提出 了 一 种 基 于 语义 相似 的 提炼 算法	充分 考虑 实体 之间 和 情感 词 之间 的 约束 。	1<2	unknown	elab-addition	elaboration
充分 考虑 实体 之间 和 情感 词 之间 的 约束 。	最后 , 该文 在 三 种 大 规模 不同 领域 的 语料 上 进行 实验 ,	1<2	unknown	joint	conjunction
最后 , 该文 在 三 种 大 规模 不同 领域 的 语料 上 进行 实验 ,	并 进行 人工 评价 。	1<2	unknown	joint	conjunction
评价 结果 表明 ,	从 三 个 领域 数据 集上 获取 的 实体 情感 表达 组合 正确 率 均 高 于 90% 。	1>2	unknown	attribution	attribution
该文 主要 研究 如何 从 大 规模 文本 语料 中 自动 获取 实体 情感 知识 。	从 三 个 领域 数据 集上 获取 的 实体 情感 表达 组合 正确 率 均 高 于 90% 。	1<2	unknown	evaluation	comment
该文 主要 研究 如何 从 大 规模 文本 语料 中 自动 获取 实体 情感 知识 。	最终 我们 获得 了 一 个 大 规模 情感 知识 词典 ,	1<2	unknown	elab-addition	elaboration
最终 我们 获得 了 一 个 大 规模 情感 知识 词典 ,	包括 约 30万 对 的 情感 表达 组合 。	1<2	unknown	elab-addition	elaboration
神经 机器 翻译 ( NMT ) 是 近 两 年 刚 出现 的 一 种 新型 机器 翻译 方法 ,	因 此 , 该文 的 研究 内容 主要 是 探索 批 、 dropout 和 打乱 这 三 个 因素 在 训练 神经 机器 翻译 模型 中 对 模型 翻译 质量 的 影响 ,	1>2	unknown	bg-goal	frame
神经 机器 翻译 ( NMT ) 是 近 两 年 刚 出现 的 一 种 新型 机器 翻译 方法 ,	是 一 种 端到端 的 翻译 模型 。	1<2	unknown	elab-addition	elaboration
神经 机器 翻译 ( NMT ) 是 近 两 年 刚 出现 的 一 种 新型 机器 翻译 方法 ,	目前 , 影响 NMT 模型 效果 的 因素 有 很多 ,	1<2	unknown	elab-addition	elaboration
目前 , 影响 NMT 模型 效果 的 因素 有 很多 ,	其一 , 当 训练 语料 规模 较大 时 , 梯度 下降 更新 方法 会 对 机器 的 内存 要求 很高 ,	1<2	unknown	elab-enumember	elaboration
其一 , 当 训练 语料 规模 较大 时 , 梯度 下降 更新 方法 会 对 机器 的 内存 要求 很高 ,	因 此 大多 研究 工作 中 采用 随机 梯度 下降 ( SGD ) 的 方法	1<2	unknown	result	causal
因 此 大多 研究 工作 中 采用 随机 梯度 下降 ( SGD ) 的 方法	来 更新 模型 的 训练 参数 ,	1<2	unknown	enablement	purpose
因 此 大多 研究 工作 中 采用 随机 梯度 下降 ( SGD ) 的 方法	即 每 输入 一定 数量 ( 批 : batch ) 的 训练 样例 ,	1<2	unknown	elab-addition	elaboration
即 每 输入 一定 数量 ( 批 : batch ) 的 训练 样例 ,	就 利用 局部 的 训练 样例 更新 一 次 模型 参数 ;	1<2	unknown	elab-addition	elaboration
其一 , 当 训练 语料 规模 较大 时 , 梯度 下降 更新 方法 会 对 机器 的 内存 要求 很高 ,	其二 , 参数 dropout 可以 防止 系统 训练 时 出现 过 拟合 ,	1<2	unknown	joint	conjunction
其二 , 参数 dropout 可以 防止 系统 训练 时 出现 过 拟合 ,	提高 系统 泛化 能力 ;	1<2	unknown	elab-addition	elaboration
其一 , 当 训练 语料 规模 较大 时 , 梯度 下降 更新 方法 会 对 机器 的 内存 要求 很高 ,	其三 , 数据 打乱 ( shuffle ) 也 对 翻译 结果 有 着 重要 影响 。	1<2	unknown	joint	conjunction
因 此 , 该文 的 研究 内容 主要 是 探索 批 、 dropout 和 打乱 这 三 个 因素 在 训练 神经 机器 翻译 模型 中 对 模型 翻译 质量 的 影响 ,	并 得出 以下 三 条 结论 :	1<2	unknown	elab-addition	elaboration
并 得出 以下 三 条 结论 :	一 是 批 的 大 小将 影响 神经 机器 翻译 ( NMT ) 模型 的 收敛 速度 ,	1<2	unknown	elab-enumember	elaboration
一 是 批 的 大 小将 影响 神经 机器 翻译 ( NMT ) 模型 的 收敛 速度 ,	二 是 dropout 可以 提升 神经 机器 翻译 模型 的 性能 ,	1<2	unknown	joint	conjunction
一 是 批 的 大 小将 影响 神经 机器 翻译 ( NMT ) 模型 的 收敛 速度 ,	三 是 数据 打乱 可以 在 一定 程度 上 提升 神经 机器 翻译 ( NMT ) 系统 的 翻译 质量 。	1<2	unknown	joint	conjunction
该文 探讨 了 基 于 RNN 和 CNN 的 蒙汉 神经 机器 翻译 模型 ,	分别 采用 蒙古 语 的 词 模型 、 切分 模型 和 子 词 模型 作 为 翻译 系统 的 输入 信号 ,	1<2	unknown	elab-addition	elaboration
该文 探讨 了 基 于 RNN 和 CNN 的 蒙汉 神经 机器 翻译 模型 ,	并 与 传统 的 基 于 短语 的 SMT 进行 了 比较 分析 。	1<2	unknown	joint	conjunction
实验 结果 表明 ,	子词 模型 可以 有效 地 提高 RNN NMT 和 CNN NMT 的 翻译 质量 。	1>2	unknown	attribution	attribution
该文 探讨 了 基 于 RNN 和 CNN 的 蒙汉 神经 机器 翻译 模型 ,	子词 模型 可以 有效 地 提高 RNN NMT 和 CNN NMT 的 翻译 质量 。	1<2	unknown	evaluation	comment
同时 实验 结果 也 表明 ,	基 于 RNN 的 蒙汉 NMT 模型 的 翻译 性 能 已经 超过 传统 的 基 于 短语 的 蒙汉 SMT 模型 。	1>2	unknown	attribution	attribution
子词 模型 可以 有效 地 提高 RNN NMT 和 CNN NMT 的 翻译 质量 。	基 于 RNN 的 蒙汉 NMT 模型 的 翻译 性 能 已经 超过 传统 的 基 于 短语 的 蒙汉 SMT 模型 。	1<2	unknown	joint	conjunction
﻿自动 问答 技术 是 自然 语言 处理 领域 中 一 个 非常 热门 的 研究 方向 ,	本 文 介绍 了 自动 问答 技术 的 发展 现状 和 自动 问答 系统 中 常用 的 技术 。	1>2	unknown	bg-general	frame
﻿自动 问答 技术 是 自然 语言 处理 领域 中 一 个 非常 热门 的 研究 方向 ,	它 综合 运用 了 各种 自然 语言 处理 技术 。	1<2	unknown	elab-addition	elaboration
本 文 介绍 了 自动 问答 技术 的 发展 现状 和 自动 问答 系统 中 常用 的 技术 。	自动 问答 系统 一般 包括 三 个 主要 组成 部分 :	1<2	unknown	elab-addition	elaboration
自动 问答 系统 一般 包括 三 个 主要 组成 部分 :	问题 分析 、 信息 检索 和 答案 抽取 。	1<2	unknown	elab-enumember	elaboration
自动 问答 系统 一般 包括 三 个 主要 组成 部分 :	本 文 分别 介绍 了 这 三 个 主要 组成 部分 的 主要 功能 和 常用 的 方法 。	1<2	unknown	elab-addition	elaboration
本 文 介绍 了 自动 问答 技术 的 发展 现状 和 自动 问答 系统 中 常用 的 技术 。	最后 还 介绍 了 自动 问答 系统 的 评价 问题 。	1<2	unknown	elab-aspect	elaboration
统计 机器 翻译 可以 通过 统计 方法 预测 出 目标 词 ,	利用 一 种 基 于 门控 单元 循环 神经 网络 结构	1>2	unknown	bg-goal	frame
统计 机器 翻译 可以 通过 统计 方法 预测 出 目标 词 ,	但 没有 充分 理解 原 文 语义 关系 ,	1<2	unknown	elab-addition	elaboration
但 没有 充分 理解 原 文 语义 关系 ,	因而 得到 的 译文 质量 不高 。	1<2	unknown	result	causal
针对 该 问题 ,	利用 一 种 基 于 门控 单元 循环 神经 网络 结构	1>2	unknown	bg-general	frame
利用 一 种 基 于 门控 单元 循环 神经 网络 结构	来 对 蒙汉 神经 机器 翻译 系统 进行 建模 ,	1<2	unknown	enablement	purpose
利用 一 种 基 于 门控 单元 循环 神经 网络 结构	引入 注意 力 机 制	1<2	unknown	joint	conjunction
引入 注意 力 机 制	来 获取 双 语 词语 的 对齐 信息 ,	1<2	unknown	enablement	purpose
并 在 构建 字典 过程 中	对 双 语 词语 进行 词性 标注	1>2	unknown	temporal	temporal
引入 注意 力 机 制	对 双 语 词语 进行 词性 标注	1<2	unknown	joint	conjunction
对 双 语 词语 进行 词性 标注	来 强化 语义 ,	1<2	unknown	enablement	purpose
来 强化 语义 ,	以 此 来 缓解 因 欠 训练 导致 的 错译 问题 。	1<2	unknown	enablement	purpose
实验 结果 表明 ,	该 方法 BLEU 值 得到 一定 的 提升 。	1>2	unknown	attribution	attribution
与 RNN 的 基准 系统 和 传统 的 统计 机器 翻译 方法 相比 ,	该 方法 BLEU 值 得到 一定 的 提升 。	1>2	unknown	comparison	concession
利用 一 种 基 于 门控 单元 循环 神经 网络 结构	该 方法 BLEU 值 得到 一定 的 提升 。	1<2	unknown	evaluation	comment
在 哈萨克 语 句法 分析 中 , 该 文 用 平均 感知 器 算法	训练 句法 分析 模型 ,	1<2	unknown	enablement	purpose
在 哈萨克 语 句法 分析 中 , 该 文 用 平均 感知 器 算法	用 柱 搜索 算法 进行 解码 ,	1<2	unknown	joint	conjunction
在 哈萨克 语 句法 分析 中 , 该 文 用 平均 感知 器 算法	可以 快速 准确 地 对 哈萨克 语 句子 进行 短语 结构 句法 分析 。	1<2	unknown	elab-addition	elaboration
在 哈萨克 语 句法 分析 中 , 该 文 用 平均 感知 器 算法	在 解析 句子 过程 中 , 构建 了 一 个 双 向 LSTM 模型 ,	1<2	unknown	elab-addition	elaboration
在 解析 句子 过程 中 , 构建 了 一 个 双 向 LSTM 模型 ,	利 用 它 提取 句子 中 每个 单词 之间 组成 结构 的 信息 ,	1<2	unknown	elab-addition	elaboration
利 用 它 提取 句子 中 每个 单词 之间 组成 结构 的 信息 ,	以 预测 每个 单词 在 句法 树 中 的 句法 组成 部分 ,	1<2	unknown	enablement	purpose
在 解析 句子 过程 中 , 构建 了 一 个 双 向 LSTM 模型 ,	然后 将 结果 作 为 辅助 前瞻 特征 传递 给 句法 分析 过程 。	1<2	unknown	joint	conjunction
实验 证明 ,	在 准确 率 和 召回 率 上 均 有 提高 。	1>2	unknown	attribution	attribution
此 方法 与 基线 模型 相比 ,	在 准确 率 和 召回 率 上 均 有 提高 。	1>2	unknown	comparison	concession
在 哈萨克 语 句法 分析 中 , 该 文 用 平均 感知 器 算法	在 准确 率 和 召回 率 上 均 有 提高 。	1<2	unknown	evaluation	comment
我们 周围 充满 了 各种 网络 ;	该文 将 尝试 运用 类似 于 分析 社交 网络 的 方法	1>2	unknown	bg-general	frame
按照 相似 的 内在 机理 ,	可以 将 它们 分 为 物理 网络 和 信息 网络 。	1>2	unknown	bg-general	frame
我们 周围 充满 了 各种 网络 ;	可以 将 它们 分 为 物理 网络 和 信息 网络 。	1<2	unknown	elab-addition	elaboration
我们 周围 充满 了 各种 网络 ;	对于 具有 明显 物理 特征 的 网络 , 我们 可以 运用 物理 常识 解释 其 内部 结构 或 节点 的 性质 ;	1<2	unknown	elab-addition	elaboration
对于 具有 明显 物理 特征 的 网络 , 我们 可以 运用 物理 常识 解释 其 内部 结构 或 节点 的 性质 ;	而 对于 信息 网络 , 我们 往往 需要 结合 一些 先验 知识 去 理解 ,	1<2	unknown	joint	conjunction
而 对于 信息 网络 , 我们 往往 需要 结合 一些 先验 知识 去 理解 ,	社交 网络 正是 这样 一 个 例子 。	1<2	unknown	elab-addition	elaboration
而 对于 信息 网络 , 我们 往往 需要 结合 一些 先验 知识 去 理解 ,	然而 , 对于 那些 并非 具有 显著 物理 或 社交 背景 的 网络 , 以往 并 没有 明确 的 分析 思路 和 方法 。	1<2	unknown	elab-addition	elaboration
该文 将 尝试 运用 类似 于 分析 社交 网络 的 方法	去 分析 电信 CSB 业务 系统 服务 器 集群 上 的 进程 网络 ;	1<2	unknown	enablement	purpose
去 分析 电信 CSB 业务 系统 服务 器 集群 上 的 进程 网络 ;	具体 地 预测 进程 网络 中 节点 的 崩溃 ( 故障 ) 状态 。	1<2	unknown	joint	conjunction
该文 将 尝试 运用 类似 于 分析 社交 网络 的 方法	在 这 个 特定 的 进程 网络 上 , 这 种 建模 和 分析 思路 得到 了 较为 可信 的 结果 ;	1<2	unknown	evaluation	comment
研究 表明 ,	进程 节点 的 运行 信息 ( 如 CPU 和 内存 使用 率 ) 、 进程 间 的 通信 情况 以及 进程 节点 在 整个 网络 中 的 结构 特征 对于 判断 该 节点 的 状态 具有 一定 的 指导 价值 ,	1>2	unknown	attribution	attribution
在 这 个 特定 的 进程 网络 上 , 这 种 建模 和 分析 思路 得到 了 较为 可信 的 结果 ;	进程 节点 的 运行 信息 ( 如 CPU 和 内存 使用 率 ) 、 进程 间 的 通信 情况 以及 进程 节点 在 整个 网络 中 的 结构 特征 对于 判断 该 节点 的 状态 具有 一定 的 指导 价值 ,	1<2	unknown	joint	conjunction
进程 节点 的 运行 信息 ( 如 CPU 和 内存 使用 率 ) 、 进程 间 的 通信 情况 以及 进程 节点 在 整个 网络 中 的 结构 特征 对于 判断 该 节点 的 状态 具有 一定 的 指导 价值 ,	而 上述 特征 在 时间 维度 上 的 变化 量 同样 反映 了 进程 / 端口 的 状态 。	1<2	unknown	joint	conjunction
复杂 网络 中 节点 之间 的 连接 强度 会 在 很大 程度 上 影响 网络 的 社区 结构 ,	提出 了 一 种 改进 的 节点 相关 度 度量 准则 。	1>2	unknown	bg-general	frame
复杂 网络 中 节点 之间 的 连接 强度 会 在 很大 程度 上 影响 网络 的 社区 结构 ,	利用 权重 来 刻画 连接 强度 的 差异 性 , 并 将 其 应用 到 社区 发现 研究 中 具有 重要 的 意义 。	1<2	unknown	elab-addition	elaboration
针 对 目前 有权 网络 的 社区 发现 方法 存在 的 不足 ,	提出 了 一 种 改进 的 节点 相关 度 度量 准则 。	1>2	unknown	bg-general	frame
该文 结合 节点 的 直接 连边 权重 和 基 于 共同 邻居 节点 的 连边 权重 ,	提出 了 一 种 改进 的 节点 相关 度 度量 准则 。	1>2	unknown	manner-means	mode
进 一 步 基 于 这 种 改进 的 节点 相关 度 度量 准则 和 团体 之间 的 聚集 方法 ,	构建 了 面向 有权 网络 的 社区 发现 模型 。	1>2	unknown	bg-general	frame
提出 了 一 种 改进 的 节点 相关 度 度量 准则 。	构建 了 面向 有权 网络 的 社区 发现 模型 。	1<2	unknown	progression	organization
提出 了 一 种 改进 的 节点 相关 度 度量 准则 。	分别 在 有 权值 的 科学 家 合作 网络 和 全国 列车 网络 数据 集上 进行 了 社区 发现 实验 ,	1<2	unknown	evaluation	comment
分别 在 有 权值 的 科学 家 合作 网络 和 全国 列车 网络 数据 集上 进行 了 社区 发现 实验 ,	结果 表明 了 方法 的 有效 性 。	1<2	unknown	elab-addition	elaboration
谣言 或 疾病 的 扩散 均 可 模拟 为 传播 源 在 网络 中 的 传播 ,	该文 分析 了 随机 、 度 、 聚类 系数 、 特征 向量 、 紧密 度 以及 介数 等 观察 点 部署 策略 对 传染 源 估计 的 影响 。	1>2	unknown	bg-general	frame
谣言 或 疾病 的 扩散 均 可 模拟 为 传播 源 在 网络 中 的 传播 ,	如何 在 网络 中 估计 传播 源 位置 是 一 项 具有 挑战 性 的 任务 。	1<2	unknown	elab-addition	elaboration
如何 在 网络 中 估计 传播 源 位置 是 一 项 具有 挑战 性 的 任务 。	该任务 往往 根据 部分 观察 点 推断 传播 源 的 位置 ,	1<2	unknown	elab-addition	elaboration
该任务 往往 根据 部分 观察 点 推断 传播 源 的 位置 ,	故 如何 有效 的 选择 观察 点 对 准确 定位 传播 源 位置 至关 重要 。	1<2	unknown	result	causal
该文 分析 了 随机 、 度 、 聚类 系数 、 特征 向量 、 紧密 度 以及 介数 等 观察 点 部署 策略 对 传染 源 估计 的 影响 。	在 实验 中 , 采用 SI 传播 模型 和 反向 贪心 算法	1<2	unknown	elab-addition	elaboration
在 实验 中 , 采用 SI 传播 模型 和 反向 贪心 算法	估计 传播 源 在 三 类 合成 网络 和 四 个 真实 网络 进行 模拟 仿真 ,	1<2	unknown	enablement	purpose
实验 结果 表明	采用 特征 向量 的 观察 点 部署 策略 更 有利 于 提高 传播 源 估计 的 精度 。	1>2	unknown	attribution	attribution
该文 分析 了 随机 、 度 、 聚类 系数 、 特征 向量 、 紧密 度 以及 介数 等 观察 点 部署 策略 对 传染 源 估计 的 影响 。	采用 特征 向量 的 观察 点 部署 策略 更 有利 于 提高 传播 源 估计 的 精度 。	1<2	unknown	evaluation	comment
该文 主要 研究 在 评论 性 数据 中 用户 个性 及 产品 信息 对 数据 情感 类别 的 影响 。	在 影响 数据 情感 类型 的 众多 因素 中 , 该文 认为 评价 的 主体 即 用户 以及 被 评价 的 对象 等 信息 对 评论 数据 的 情感 至关重要 。	1<2	unknown	elab-addition	elaboration
该文 主要 研究 在 评论 性 数据 中 用户 个性 及 产品 信息 对 数据 情感 类别 的 影响 。	该文 提出 一 种 基 于 协同 过滤 Attention 机制 的 情感 分析 方法 ( LSTM-CFA ) ,	1<2	unknown	elab-addition	elaboration
该文 提出 一 种 基 于 协同 过滤 Attention 机制 的 情感 分析 方法 ( LSTM-CFA ) ,	使用 协同 过滤 ( CF ) 算法	1<2	unknown	elab-process_step	elaboration
使用 协同 过滤 ( CF ) 算法	计算 出 用户 兴趣 分布 矩阵 ,	1<2	unknown	enablement	purpose
使用 协同 过滤 ( CF ) 算法	再 将 矩阵 利用 SVD 分解 后 加入 层次 LSTM 模型 ,	1<2	unknown	joint	conjunction
再 将 矩阵 利用 SVD 分解 后 加入 层次 LSTM 模型 ,	作 为 模型 注意 力 机制 提取 文档 特征 、 实现 情感 分类 。	1<2	unknown	elab-addition	elaboration
实验 表明	LSTM-CFA 方法 能够 高效 提取 用户 个性 与 产品 属性 信息 ,	1>2	unknown	attribution	attribution
该文 主要 研究 在 评论 性 数据 中 用户 个性 及 产品 信息 对 数据 情感 类别 的 影响 。	LSTM-CFA 方法 能够 高效 提取 用户 个性 与 产品 属性 信息 ,	1<2	unknown	evaluation	comment
LSTM-CFA 方法 能够 高效 提取 用户 个性 与 产品 属性 信息 ,	显著 提升 了 情感 分类 的 准确 率 。	1<2	unknown	elab-addition	elaboration
该文 提出 了 一 种 面向 商品 评论 的 二 元 情感 认知 模型 。	该 模型 由 “ 二 元 情感 常识 库 ” 、 “ 评价 体系 知识 库 ” 和 “ 情感 分析 引擎 ” 三 个 主要 模块 组成 。	1<2	unknown	elab-addition	elaboration
该文 提出 了 一 种 面向 商品 评论 的 二 元 情感 认知 模型 。	其 特点 体现 为 :	1<2	unknown	elab-addition	elaboration
其 特点 体现 为 :	( 1 ) 模型 通过 大 规模 评论 文本 学习 领域 先验 知识 ,	1<2	unknown	elab-enumember	elaboration
( 1 ) 模型 通过 大 规模 评论 文本 学习 领域 先验 知识 ,	将 其 存储 在 知识 库 中 ,	1<2	unknown	enablement	purpose
将 其 存储 在 知识 库 中 ,	便 于 知识 的 修正 和 重用 ,	1<2	unknown	elab-addition	elaboration
( 1 ) 模型 通过 大 规模 评论 文本 学习 领域 先验 知识 ,	体现 了 模型 的 认知 能力 ;	1<2	unknown	elab-addition	elaboration
( 1 ) 模型 通过 大 规模 评论 文本 学习 领域 先验 知识 ,	( 2 ) 模型 不仅 能够 挖掘 评论 文本 中 出现 的 显式 评价 观点 ,	1<2	unknown	joint	conjunction
( 2 ) 模型 不仅 能够 挖掘 评论 文本 中 出现 的 显式 评价 观点 ,	还 能 借助 领域 知识	1<2	unknown	joint	conjunction
还 能 借助 领域 知识	进行 情感 推断 ,	1<2	unknown	enablement	purpose
进行 情感 推断 ,	发现 更高 层次 的 用户 情感 。	1<2	unknown	joint	conjunction
该文 提出 了 一 种 面向 商品 评论 的 二 元 情感 认知 模型 。	该文 给出 了 构建 “ 二 元 情感 常识 库 ” 和 “ 评价 体系 知识 库 ” 的 相关 算法 ,	1<2	unknown	elab-addition	elaboration
该文 给出 了 构建 “ 二 元 情感 常识 库 ” 和 “ 评价 体系 知识 库 ” 的 相关 算法 ,	并 介绍 了 “ 情感 分析 引擎 ” 在 观点 挖掘 和 情感 推断 中 的 应用 。	1<2	unknown	joint	conjunction
该文 提出 了 一 种 面向 商品 评论 的 二 元 情感 认知 模型 。	在 商品 评论 语料 集 上 的 实验 验证 了 该 模型 的 有效 性 。	1<2	unknown	evaluation	comment
﻿句子 间 相似 度 的 计算 在 自然 语言 处理 的 各个 领域 都 占有 很 重要 的 地位 ,	在 多 文档 自动 文摘 技术 中 , 句子 间 相似 度 的 计算 是 一 个 关键 的 问题 。	1<2	unknown	elab-addition	elaboration
